task,dataset,seed,fold,projection_count,projected_columns,k,n_features_selected,downstream_model,accuracy,f1,f1_macro,balanced_accuracy,roc_auc,auc
classification,breast-cancer,2,3,20,40,5,5,knn,0.9736842105263158,0.9738579758273159,0.9721203228173148,0.9791666666666667,0.9927248677248677,0.9927248677248677
classification,breast-cancer,2,3,20,40,10,10,lr,0.9649122807017544,0.9652084757347915,0.9629870129870131,0.9722222222222222,0.9983465608465608,0.9983465608465608
classification,breast-cancer,2,3,20,40,10,10,svm,0.9649122807017544,0.9652084757347915,0.9629870129870131,0.9722222222222222,0.9966931216931216,0.9966931216931216
classification,breast-cancer,2,3,20,40,10,10,knn,0.9736842105263158,0.9737469960380177,0.9718634306869601,0.9742063492063492,0.9915674603174603,0.9915674603174603
classification,breast-cancer,2,3,20,40,25,25,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,breast-cancer,2,3,20,40,25,25,svm,0.9824561403508771,0.982536590411502,0.981329839502129,0.9861111111111112,1.0,1.0
classification,breast-cancer,2,3,20,40,25,25,knn,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,0.9996693121693121,0.9996693121693121
classification,breast-cancer,2,3,20,40,30,30,lr,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,1.0,1.0
classification,breast-cancer,2,3,20,40,30,30,svm,0.9824561403508771,0.982536590411502,0.981329839502129,0.9861111111111112,1.0,1.0
classification,breast-cancer,2,3,20,40,30,30,knn,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,1.0,1.0
classification,breast-cancer,2,3,40,80,5,5,lr,0.9649122807017544,0.9652084757347915,0.9629870129870131,0.9722222222222222,0.9980158730158729,0.9980158730158729
classification,breast-cancer,2,3,40,80,5,5,svm,0.9649122807017544,0.9652084757347915,0.9629870129870131,0.9722222222222222,0.9953703703703703,0.9953703703703703
classification,breast-cancer,2,3,40,80,5,5,knn,0.9736842105263158,0.9738579758273159,0.9721203228173148,0.9791666666666667,0.9927248677248677,0.9927248677248677
classification,breast-cancer,2,3,40,80,10,10,lr,0.9649122807017544,0.9652084757347915,0.9629870129870131,0.9722222222222222,0.9983465608465608,0.9983465608465608
classification,breast-cancer,2,3,40,80,10,10,svm,0.9649122807017544,0.9652084757347915,0.9629870129870131,0.9722222222222222,0.9966931216931216,0.9966931216931216
classification,breast-cancer,2,3,40,80,10,10,knn,0.9736842105263158,0.9737469960380177,0.9718634306869601,0.9742063492063492,0.9915674603174603,0.9915674603174603
classification,breast-cancer,2,3,40,80,25,25,lr,1.0,1.0,1.0,1.0,1.0,1.0
classification,breast-cancer,2,3,40,80,25,25,svm,0.9824561403508771,0.982536590411502,0.981329839502129,0.9861111111111112,1.0,1.0
classification,breast-cancer,2,3,40,80,25,25,knn,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,0.9996693121693121,0.9996693121693121
classification,breast-cancer,2,3,40,80,30,30,lr,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,1.0,1.0
classification,breast-cancer,2,3,40,80,30,30,svm,0.9824561403508771,0.982536590411502,0.981329839502129,0.9861111111111112,1.0,1.0
classification,breast-cancer,2,3,40,80,30,30,knn,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,1.0,1.0
classification,breast-cancer,2,4,5,10,5,5,lr,0.9380530973451328,0.9386627609487237,0.9351267120478963,0.9458417169684775,0.9919517102615694,0.9919517102615694
classification,breast-cancer,2,4,5,10,5,5,svm,0.9203539823008849,0.9211378355055019,0.9165914869187238,0.9268947015425888,0.9929577464788731,0.9929577464788731
classification,breast-cancer,2,4,5,10,5,5,knn,0.9380530973451328,0.938452655635638,0.9345902588274209,0.9409792085848423,0.987927565392354,0.987927565392354
classification,breast-cancer,2,4,5,10,10,10,lr,0.9380530973451328,0.938452655635638,0.9345902588274209,0.9409792085848423,0.9922870556673373,0.9922870556673373
classification,breast-cancer,2,4,5,10,10,10,svm,0.9557522123893806,0.9560376111683129,0.9532787563053006,0.959926224010731,0.9936284372904092,0.9936284372904092
classification,breast-cancer,2,4,5,10,10,10,knn,0.9292035398230089,0.9288318104419983,0.9234417344173442,0.9193494299128102,0.988262910798122,0.988262910798122
classification,breast-cancer,2,4,5,10,25,25,lr,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.999664654594232,0.999664654594232
classification,breast-cancer,2,4,5,10,25,25,svm,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,1.0,1.0
classification,breast-cancer,2,4,5,10,25,25,knn,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.9946344735077128,0.9946344735077128
classification,breast-cancer,2,4,5,10,30,30,lr,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.999664654594232,0.999664654594232
classification,breast-cancer,2,4,5,10,30,30,svm,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.9993293091884641,0.9993293091884641
classification,breast-cancer,2,4,5,10,30,30,knn,0.9734513274336283,0.9732343267894076,0.9711366538952746,0.9642857142857143,0.9845741113346748,0.9845741113346748
classification,breast-cancer,2,4,10,20,5,5,lr,0.9380530973451328,0.9386627609487237,0.9351267120478963,0.9458417169684775,0.9919517102615694,0.9919517102615694
classification,breast-cancer,2,4,10,20,5,5,svm,0.9203539823008849,0.9211378355055019,0.9165914869187238,0.9268947015425888,0.9929577464788731,0.9929577464788731
classification,breast-cancer,2,4,10,20,5,5,knn,0.9380530973451328,0.938452655635638,0.9345902588274209,0.9409792085848423,0.987927565392354,0.987927565392354
classification,breast-cancer,2,4,10,20,10,10,lr,0.9292035398230089,0.9300017352073573,0.9261437908496732,0.9387994634473508,0.9929577464788732,0.9929577464788732
classification,breast-cancer,2,4,10,20,10,10,svm,0.9646017699115044,0.9647605327374827,0.9624584717607974,0.9669684775318578,0.9949698189134809,0.9949698189134809
classification,breast-cancer,2,4,10,20,10,10,knn,0.9203539823008849,0.9201526695929084,0.914314601061589,0.9123071763916835,0.9896042924211939,0.9896042924211939
classification,breast-cancer,2,4,10,20,25,25,lr,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.999664654594232,0.999664654594232
classification,breast-cancer,2,4,10,20,25,25,svm,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,1.0,1.0
classification,breast-cancer,2,4,10,20,25,25,knn,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.9946344735077128,0.9946344735077128
classification,breast-cancer,2,4,10,20,30,30,lr,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.999664654594232,0.999664654594232
classification,breast-cancer,2,4,10,20,30,30,svm,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.9993293091884641,0.9993293091884641
classification,breast-cancer,2,4,10,20,30,30,knn,0.9734513274336283,0.9732343267894076,0.9711366538952746,0.9642857142857143,0.9845741113346748,0.9845741113346748
classification,breast-cancer,2,4,20,40,5,5,lr,0.9380530973451328,0.9386627609487237,0.9351267120478963,0.9458417169684775,0.9919517102615694,0.9919517102615694
classification,breast-cancer,2,4,20,40,5,5,svm,0.9203539823008849,0.9211378355055019,0.9165914869187238,0.9268947015425888,0.9929577464788731,0.9929577464788731
classification,breast-cancer,2,4,20,40,5,5,knn,0.9380530973451328,0.938452655635638,0.9345902588274209,0.9409792085848423,0.987927565392354,0.987927565392354
classification,breast-cancer,2,4,20,40,10,10,lr,0.9292035398230089,0.9300017352073573,0.9261437908496732,0.9387994634473508,0.9929577464788732,0.9929577464788732
classification,breast-cancer,2,4,20,40,10,10,svm,0.9646017699115044,0.9647605327374827,0.9624584717607974,0.9669684775318578,0.9949698189134809,0.9949698189134809
classification,breast-cancer,2,4,20,40,10,10,knn,0.9203539823008849,0.9201526695929084,0.914314601061589,0.9123071763916835,0.9896042924211939,0.9896042924211939
classification,breast-cancer,2,4,20,40,25,25,lr,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.999664654594232,0.999664654594232
classification,breast-cancer,2,4,20,40,25,25,svm,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,1.0,1.0
classification,breast-cancer,2,4,20,40,25,25,knn,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.9946344735077128,0.9946344735077128
classification,breast-cancer,2,4,20,40,30,30,lr,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.999664654594232,0.999664654594232
classification,breast-cancer,2,4,20,40,30,30,svm,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.9993293091884641,0.9993293091884641
classification,breast-cancer,2,4,20,40,30,30,knn,0.9734513274336283,0.9732343267894076,0.9711366538952746,0.9642857142857143,0.9845741113346748,0.9845741113346748
classification,breast-cancer,2,4,40,80,5,5,lr,0.9380530973451328,0.9386627609487237,0.9351267120478963,0.9458417169684775,0.9919517102615694,0.9919517102615694
classification,breast-cancer,2,4,40,80,5,5,svm,0.9203539823008849,0.9211378355055019,0.9165914869187238,0.9268947015425888,0.9929577464788731,0.9929577464788731
classification,breast-cancer,2,4,40,80,5,5,knn,0.9380530973451328,0.938452655635638,0.9345902588274209,0.9409792085848423,0.987927565392354,0.987927565392354
classification,breast-cancer,2,4,40,80,10,10,lr,0.9292035398230089,0.9300017352073573,0.9261437908496732,0.9387994634473508,0.9929577464788732,0.9929577464788732
classification,breast-cancer,2,4,40,80,10,10,svm,0.9646017699115044,0.9647605327374827,0.9624584717607974,0.9669684775318578,0.9949698189134809,0.9949698189134809
classification,breast-cancer,2,4,40,80,10,10,knn,0.9203539823008849,0.9201526695929084,0.914314601061589,0.9123071763916835,0.9896042924211939,0.9896042924211939
classification,breast-cancer,2,4,40,80,25,25,lr,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.999664654594232,0.999664654594232
classification,breast-cancer,2,4,40,80,25,25,svm,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,1.0,1.0
classification,breast-cancer,2,4,40,80,25,25,knn,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.9946344735077128,0.9946344735077128
classification,breast-cancer,2,4,40,80,30,30,lr,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.999664654594232,0.999664654594232
classification,breast-cancer,2,4,40,80,30,30,svm,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.9993293091884641,0.9993293091884641
classification,breast-cancer,2,4,40,80,30,30,knn,0.9734513274336283,0.9732343267894076,0.9711366538952746,0.9642857142857143,0.9845741113346748,0.9845741113346748
classification,breast-cancer,3,0,5,10,5,5,lr,0.9122807017543859,0.9126509455456824,0.9074675324675325,0.9112348509662627,0.9829675728791353,0.9829675728791353
classification,breast-cancer,3,0,5,10,5,5,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9819849328529315,0.9819849328529315
classification,breast-cancer,3,0,5,10,5,5,knn,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9703570258761873,0.9703570258761873
classification,breast-cancer,3,0,5,10,10,10,lr,0.9385964912280702,0.938731642017737,0.9349474199070678,0.9369472649852604,0.9832951195545365,0.9832951195545365
classification,breast-cancer,3,0,5,10,10,10,svm,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9816573861775302,0.9816573861775302
classification,breast-cancer,3,0,5,10,10,10,knn,0.9473684210526315,0.9468057045386604,0.942866688940862,0.9348182115951523,0.9824762528660335,0.9824762528660335
classification,breast-cancer,3,0,5,10,25,25,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.998689813298395,0.998689813298395
classification,breast-cancer,3,0,5,10,25,25,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9980347199475925,0.9980347199475925
classification,breast-cancer,3,0,5,10,25,25,knn,0.9649122807017544,0.964537136359107,0.9619111259605746,0.9534883720930232,0.9855879462823453,0.9855879462823453
classification,breast-cancer,3,0,5,10,30,30,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.9944317065181788,0.9944317065181788
classification,breast-cancer,3,0,5,10,30,30,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9970520799213888,0.9970520799213888
classification,breast-cancer,3,0,5,10,30,30,knn,0.956140350877193,0.95553257040308,0.9521289997480473,0.9418604651162791,0.9860792662954471,0.9860792662954471
classification,breast-cancer,3,0,10,20,5,5,lr,0.9122807017543859,0.9126509455456824,0.9074675324675325,0.9112348509662627,0.9829675728791353,0.9829675728791353
classification,breast-cancer,3,0,10,20,5,5,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9819849328529315,0.9819849328529315
classification,breast-cancer,3,0,10,20,5,5,knn,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9703570258761873,0.9703570258761873
classification,breast-cancer,3,0,10,20,10,10,lr,0.9385964912280702,0.938731642017737,0.9349474199070678,0.9369472649852604,0.9832951195545365,0.9832951195545365
classification,breast-cancer,3,0,10,20,10,10,svm,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9816573861775302,0.9816573861775302
classification,breast-cancer,3,0,10,20,10,10,knn,0.9473684210526315,0.9468057045386604,0.942866688940862,0.9348182115951523,0.9824762528660335,0.9824762528660335
classification,breast-cancer,3,0,10,20,25,25,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.998689813298395,0.998689813298395
classification,breast-cancer,3,0,10,20,25,25,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9980347199475925,0.9980347199475925
classification,breast-cancer,3,0,10,20,25,25,knn,0.9649122807017544,0.964537136359107,0.9619111259605746,0.9534883720930232,0.9855879462823453,0.9855879462823453
classification,breast-cancer,3,0,10,20,30,30,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.9944317065181788,0.9944317065181788
classification,breast-cancer,3,0,10,20,30,30,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9970520799213888,0.9970520799213888
classification,breast-cancer,3,0,10,20,30,30,knn,0.956140350877193,0.95553257040308,0.9521289997480473,0.9418604651162791,0.9860792662954471,0.9860792662954471
classification,breast-cancer,3,0,20,40,5,5,lr,0.9122807017543859,0.9126509455456824,0.9074675324675325,0.9112348509662627,0.9829675728791353,0.9829675728791353
classification,breast-cancer,3,0,20,40,5,5,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9819849328529315,0.9819849328529315
classification,breast-cancer,3,0,20,40,5,5,knn,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9703570258761873,0.9703570258761873
classification,breast-cancer,3,0,20,40,10,10,lr,0.9385964912280702,0.938731642017737,0.9349474199070678,0.9369472649852604,0.9832951195545365,0.9832951195545365
classification,breast-cancer,3,0,20,40,10,10,svm,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9816573861775302,0.9816573861775302
classification,breast-cancer,3,0,20,40,10,10,knn,0.9473684210526315,0.9468057045386604,0.942866688940862,0.9348182115951523,0.9824762528660335,0.9824762528660335
classification,breast-cancer,3,0,20,40,25,25,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.998689813298395,0.998689813298395
classification,breast-cancer,3,0,20,40,25,25,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9980347199475925,0.9980347199475925
classification,breast-cancer,3,0,20,40,25,25,knn,0.9649122807017544,0.964537136359107,0.9619111259605746,0.9534883720930232,0.9855879462823453,0.9855879462823453
classification,breast-cancer,3,0,20,40,30,30,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.9944317065181788,0.9944317065181788
classification,breast-cancer,3,0,20,40,30,30,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9970520799213888,0.9970520799213888
classification,breast-cancer,3,0,20,40,30,30,knn,0.956140350877193,0.95553257040308,0.9521289997480473,0.9418604651162791,0.9860792662954471,0.9860792662954471
classification,breast-cancer,3,0,40,80,5,5,lr,0.9122807017543859,0.9126509455456824,0.9074675324675325,0.9112348509662627,0.9829675728791353,0.9829675728791353
classification,breast-cancer,3,0,40,80,5,5,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9819849328529315,0.9819849328529315
classification,breast-cancer,3,0,40,80,5,5,knn,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9703570258761873,0.9703570258761873
classification,breast-cancer,3,0,40,80,10,10,lr,0.9385964912280702,0.938731642017737,0.9349474199070678,0.9369472649852604,0.9832951195545365,0.9832951195545365
classification,breast-cancer,3,0,40,80,10,10,svm,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9816573861775302,0.9816573861775302
classification,breast-cancer,3,0,40,80,10,10,knn,0.9473684210526315,0.9468057045386604,0.942866688940862,0.9348182115951523,0.9824762528660335,0.9824762528660335
classification,breast-cancer,3,0,40,80,25,25,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.998689813298395,0.998689813298395
classification,breast-cancer,3,0,40,80,25,25,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9980347199475925,0.9980347199475925
classification,breast-cancer,3,0,40,80,25,25,knn,0.9649122807017544,0.964537136359107,0.9619111259605746,0.9534883720930232,0.9855879462823453,0.9855879462823453
classification,breast-cancer,3,0,40,80,30,30,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.9944317065181788,0.9944317065181788
classification,breast-cancer,3,0,40,80,30,30,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9970520799213888,0.9970520799213888
classification,breast-cancer,3,0,40,80,30,30,knn,0.956140350877193,0.95553257040308,0.9521289997480473,0.9418604651162791,0.9860792662954471,0.9860792662954471
classification,breast-cancer,3,1,5,10,5,5,lr,0.9210526315789473,0.9212263968799476,0.9163609684519443,0.9182771044873894,0.9780543727481166,0.9780543727481166
classification,breast-cancer,3,1,5,10,5,5,svm,0.9035087719298246,0.9040937563373311,0.8986339018672702,0.9041925974451359,0.9728136259416967,0.9728136259416967
classification,breast-cancer,3,1,5,10,5,5,knn,0.956140350877193,0.9562368871555263,0.9535338713621913,0.9556174254831313,0.9685555191614805,0.9685555191614805
classification,breast-cancer,3,1,5,10,10,10,lr,0.9210526315789473,0.9215312551850889,0.9170641015277665,0.9228627579430069,0.983950212905339,0.983950212905339
classification,breast-cancer,3,1,5,10,10,10,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9823124795283328,0.9823124795283328
classification,breast-cancer,3,1,5,10,10,10,knn,0.9298245614035088,0.9294764689501532,0.9246031746031746,0.9207337045528987,0.9606943989518506,0.9606943989518506
classification,breast-cancer,3,1,5,10,25,25,lr,0.956140350877193,0.9562368871555263,0.9535338713621913,0.9556174254831313,0.987880773010154,0.987880773010154
classification,breast-cancer,3,1,5,10,25,25,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9898460530625613,0.9898460530625613
classification,breast-cancer,3,1,5,10,25,25,knn,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9808385194890271,0.9808385194890271
classification,breast-cancer,3,1,5,10,30,30,lr,0.9736842105263158,0.973621425014614,0.9718634306869601,0.9697019325253848,0.9872256796593515,0.9872256796593515
classification,breast-cancer,3,1,5,10,30,30,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9888634130363576,0.9888634130363576
classification,breast-cancer,3,1,5,10,30,30,knn,0.9473684210526315,0.947107351712615,0.9434523809523809,0.9394038650507697,0.9682279724860794,0.9682279724860794
classification,breast-cancer,3,1,10,20,5,5,lr,0.9210526315789473,0.9212263968799476,0.9163609684519443,0.9182771044873894,0.9780543727481166,0.9780543727481166
classification,breast-cancer,3,1,10,20,5,5,svm,0.9035087719298246,0.9040937563373311,0.8986339018672702,0.9041925974451359,0.9728136259416967,0.9728136259416967
classification,breast-cancer,3,1,10,20,5,5,knn,0.956140350877193,0.9562368871555263,0.9535338713621913,0.9556174254831313,0.9685555191614805,0.9685555191614805
classification,breast-cancer,3,1,10,20,10,10,lr,0.9210526315789473,0.9215312551850889,0.9170641015277665,0.9228627579430069,0.983950212905339,0.983950212905339
classification,breast-cancer,3,1,10,20,10,10,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9823124795283328,0.9823124795283328
classification,breast-cancer,3,1,10,20,10,10,knn,0.9298245614035088,0.9294764689501532,0.9246031746031746,0.9207337045528987,0.9606943989518506,0.9606943989518506
classification,breast-cancer,3,1,10,20,25,25,lr,0.956140350877193,0.9562368871555263,0.9535338713621913,0.9556174254831313,0.987880773010154,0.987880773010154
classification,breast-cancer,3,1,10,20,25,25,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9898460530625613,0.9898460530625613
classification,breast-cancer,3,1,10,20,25,25,knn,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9808385194890271,0.9808385194890271
classification,breast-cancer,3,1,10,20,30,30,lr,0.9736842105263158,0.973621425014614,0.9718634306869601,0.9697019325253848,0.9872256796593515,0.9872256796593515
classification,breast-cancer,3,1,10,20,30,30,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9888634130363576,0.9888634130363576
classification,breast-cancer,3,1,10,20,30,30,knn,0.9473684210526315,0.947107351712615,0.9434523809523809,0.9394038650507697,0.9682279724860794,0.9682279724860794
classification,breast-cancer,3,1,20,40,5,5,lr,0.9210526315789473,0.9212263968799476,0.9163609684519443,0.9182771044873894,0.9780543727481166,0.9780543727481166
classification,breast-cancer,3,1,20,40,5,5,svm,0.9035087719298246,0.9040937563373311,0.8986339018672702,0.9041925974451359,0.9728136259416967,0.9728136259416967
classification,breast-cancer,3,1,20,40,5,5,knn,0.956140350877193,0.9562368871555263,0.9535338713621913,0.9556174254831313,0.9685555191614805,0.9685555191614805
classification,breast-cancer,3,1,20,40,10,10,lr,0.9210526315789473,0.9215312551850889,0.9170641015277665,0.9228627579430069,0.983950212905339,0.983950212905339
classification,breast-cancer,3,1,20,40,10,10,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9823124795283328,0.9823124795283328
classification,breast-cancer,3,1,20,40,10,10,knn,0.9298245614035088,0.9294764689501532,0.9246031746031746,0.9207337045528987,0.9606943989518506,0.9606943989518506
classification,breast-cancer,3,1,20,40,25,25,lr,0.956140350877193,0.9562368871555263,0.9535338713621913,0.9556174254831313,0.987880773010154,0.987880773010154
classification,breast-cancer,3,1,20,40,25,25,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9898460530625613,0.9898460530625613
classification,breast-cancer,3,1,20,40,25,25,knn,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9808385194890271,0.9808385194890271
classification,breast-cancer,3,1,20,40,30,30,lr,0.9736842105263158,0.973621425014614,0.9718634306869601,0.9697019325253848,0.9872256796593515,0.9872256796593515
classification,breast-cancer,3,1,20,40,30,30,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9888634130363576,0.9888634130363576
classification,breast-cancer,3,1,20,40,30,30,knn,0.9473684210526315,0.947107351712615,0.9434523809523809,0.9394038650507697,0.9682279724860794,0.9682279724860794
classification,breast-cancer,3,1,40,80,5,5,lr,0.9210526315789473,0.9212263968799476,0.9163609684519443,0.9182771044873894,0.9780543727481166,0.9780543727481166
classification,breast-cancer,3,1,40,80,5,5,svm,0.9035087719298246,0.9040937563373311,0.8986339018672702,0.9041925974451359,0.9728136259416967,0.9728136259416967
classification,breast-cancer,3,1,40,80,5,5,knn,0.956140350877193,0.9562368871555263,0.9535338713621913,0.9556174254831313,0.9685555191614805,0.9685555191614805
classification,breast-cancer,3,1,40,80,10,10,lr,0.9210526315789473,0.9215312551850889,0.9170641015277665,0.9228627579430069,0.983950212905339,0.983950212905339
classification,breast-cancer,3,1,40,80,10,10,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9823124795283328,0.9823124795283328
classification,breast-cancer,3,1,40,80,10,10,knn,0.9298245614035088,0.9294764689501532,0.9246031746031746,0.9207337045528987,0.9606943989518506,0.9606943989518506
classification,breast-cancer,3,1,40,80,25,25,lr,0.956140350877193,0.9562368871555263,0.9535338713621913,0.9556174254831313,0.987880773010154,0.987880773010154
classification,breast-cancer,3,1,40,80,25,25,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9898460530625613,0.9898460530625613
classification,breast-cancer,3,1,40,80,25,25,knn,0.9385964912280702,0.9384499917007656,0.9343480049362403,0.9323616115296429,0.9808385194890271,0.9808385194890271
classification,breast-cancer,3,1,40,80,30,30,lr,0.9736842105263158,0.973621425014614,0.9718634306869601,0.9697019325253848,0.9872256796593515,0.9872256796593515
classification,breast-cancer,3,1,40,80,30,30,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9888634130363576,0.9888634130363576
classification,breast-cancer,3,1,40,80,30,30,knn,0.9473684210526315,0.947107351712615,0.9434523809523809,0.9394038650507697,0.9682279724860794,0.9682279724860794
classification,breast-cancer,3,2,5,10,5,5,lr,0.956140350877193,0.9564299597121931,0.9535338713621913,0.9603174603174602,0.9907407407407408,0.9907407407407408
classification,breast-cancer,3,2,5,10,5,5,svm,0.956140350877193,0.9564299597121931,0.9535338713621913,0.9603174603174602,0.9831349206349207,0.9831349206349207
classification,breast-cancer,3,2,5,10,5,5,knn,0.9473684210526315,0.9478127136021872,0.9444805194805195,0.9533730158730158,0.9776785714285715,0.9776785714285715
classification,breast-cancer,3,2,5,10,10,10,lr,0.956140350877193,0.9564299597121931,0.9535338713621913,0.9603174603174602,0.9917328042328043,0.9917328042328043
classification,breast-cancer,3,2,5,10,10,10,svm,0.956140350877193,0.9564299597121931,0.9535338713621913,0.9603174603174602,0.9871031746031746,0.9871031746031746
classification,breast-cancer,3,2,5,10,10,10,knn,0.956140350877193,0.9562449933966962,0.9531057178116001,0.9553571428571428,0.9771825396825397,0.9771825396825397
classification,breast-cancer,3,2,5,10,25,25,lr,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9986772486772486,0.9986772486772486
classification,breast-cancer,3,2,5,10,25,25,svm,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9986772486772486,0.9986772486772486
classification,breast-cancer,3,2,5,10,25,25,knn,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9871031746031745,0.9871031746031745
classification,breast-cancer,3,2,5,10,30,30,lr,0.9736842105263158,0.9737469960380177,0.9718634306869601,0.9742063492063492,0.998015873015873,0.998015873015873
classification,breast-cancer,3,2,5,10,30,30,svm,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9963624338624338,0.9963624338624338
classification,breast-cancer,3,2,5,10,30,30,knn,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.986441798941799,0.986441798941799
classification,breast-cancer,3,2,10,20,5,5,lr,0.956140350877193,0.9564299597121931,0.9535338713621913,0.9603174603174602,0.9907407407407408,0.9907407407407408
classification,breast-cancer,3,2,10,20,5,5,svm,0.956140350877193,0.9564299597121931,0.9535338713621913,0.9603174603174602,0.9831349206349207,0.9831349206349207
