experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
optimization_ablation,clf,clf_confounder,cif_subsample_80,120,1000,0.44000000000000006,0.04898979485566355,0.44000000000000006,0.04898979485566355,0.44000000000000006,0.04898979485566352,0.8672268907563027,0.09645946119181004,0.8012036168626603,0.06766895301088177,0.837392684510497,0.051424109747185975,24.535241638800652,2.9713217968065337,0.5599999999999999,0.07999999999999999,0.56,0.04898979485566355,,,,
optimization_ablation,clf,clf_confounder,cif_subsample_50,120,1000,0.4,0.0,0.4,0.0,0.4000000000000001,0.0,0.8588235294117647,0.11279302007100855,0.7878087199095785,0.06642460878347926,0.82718899550297,0.04836565726055334,16.30521485459976,1.21879382103896,0.6000000000000001,0.21908902300206645,0.6,0.0,,,,
optimization_ablation,clf,clf_confounder,cif_no_scan_mute,120,1000,0.36,0.04898979485566358,0.36,0.04898979485566358,0.36000000000000004,0.048989794855663606,0.8504201680672269,0.1085823549930292,0.7910095471707188,0.07308145548799652,0.8310150782771807,0.0422734505803769,34.525731031000035,3.5366567017265798,0.68,0.09797958971132716,0.64,0.04898979485566354,,,,
optimization_ablation,clf,clf_confounder,cif_all_off,120,1000,0.38,0.040000000000000015,0.38,0.040000000000000015,0.38000000000000006,0.040000000000000036,0.8974789915966387,0.06297476973174856,0.790012745593151,0.06762702453280078,0.8413895101363538,0.05303171640782875,206.3762791494002,27.520265804124467,0.64,0.19595917942265426,0.6199999999999999,0.039999999999999994,,,,
optimization_ablation,clf,clf_confounder,rf,120,1000,0.42000000000000004,0.039999999999999994,0.42000000000000004,0.039999999999999994,0.4200000000000001,0.03999999999999997,0.8470588235294118,0.11673112843149808,0.7776050309020514,0.06891017948519104,0.8142137411923143,0.0321789736781995,0.16471491960001003,0.003694111485828107,0.5599999999999999,0.14966629547095767,0.5800000000000001,0.03999999999999999,,,,
optimization_ablation,clf,clf_confounder,et,120,1000,0.38,0.040000000000000015,0.38,0.040000000000000015,0.38000000000000006,0.040000000000000036,0.8571428571428571,0.0982870017963929,0.7884063198903398,0.06474814543564035,0.8272010196474522,0.028453783929979992,0.139016624600481,0.01722093795328893,0.68,0.09797958971132716,0.6199999999999999,0.039999999999999994,,,,
optimization_ablation,clf,clf_confounder,cit,120,1000,0.56,0.10198039027185568,0.56,0.10198039027185568,0.56,0.10198039027185565,0.9210084033613445,0.038545697281276346,0.8124329653945122,0.07707992626651297,0.9094137027150518,0.017781841580336664,23.71516490799913,7.352124139069885,0.28,0.09797958971132713,0.42000000000000004,0.0979795897113271,,,,
optimization_ablation,clf,clf_bias,cif_default,100,1000,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.6424242424242425,0.22789812941773535,0.8136293677704831,0.08396759946254294,0.7849902604429695,0.1568293568737929,29.31115435979955,1.644447133798262,,,,,,,,
optimization_ablation,clf,clf_bias,cif_no_scan,100,1000,0.8200000000000001,0.11661903789690603,0.8200000000000001,0.11661903789690603,0.8200000000000001,0.11661903789690603,0.6646464646464647,0.212879836320315,0.8186217925594594,0.08022216573178728,0.6647752687396291,0.17919459708479887,30.289059871000063,2.9072260998658335,,,,,,,,
optimization_ablation,clf,clf_bias,cif_no_mute,100,1000,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.6424242424242425,0.22789812941773535,0.8136293677704831,0.08396759946254294,0.7849902604429695,0.1568293568737929,29.183022995199643,1.4120284926183335,,,,,,,,
