task,dataset,downstream_model,k,model_variant,ranking_variant,candidate_score,candidate_fold_seed_rows,candidate_nonnull_score_rows,candidate_score_missing_rows,reference_score,reference_fold_seed_rows,reference_nonnull_score_rows,reference_score_missing_rows,reference_model_variant,reference_ranking_variant,delta_vs_reference,candidate_complete,reference_complete
regression,coepra2,ridge,100,cif_no_mute,split_count,-0.914694546192105,25,25,0,-0.8782285981644552,25,25,0,cif_default,split_importance,-0.0364659480276498,True,True
regression,coepra2,ridge,100,cif_no_mute,split_importance,-0.9146945461921041,25,25,0,-0.8782285981644552,25,25,0,cif_default,split_importance,-0.03646594802764891,True,True
regression,coepra2,ridge,100,cif_one_tree,split_count,-0.7306959608122139,25,25,0,-0.8782285981644552,25,25,0,cif_default,split_importance,0.1475326373522413,True,True
regression,coepra2,ridge,100,cif_one_tree,split_importance,-0.7306959608121992,25,25,0,-0.8782285981644552,25,25,0,cif_default,split_importance,0.14753263735225597,True,True
regression,coepra2,svr,5,cif_default,split_count,-0.08290631625462018,25,25,0,-0.012483352731711235,25,25,0,cif_default,split_importance,-0.07042296352290894,True,True
regression,coepra2,svr,5,cif_no_bootstrap,split_count,0.09995491546069861,25,25,0,-0.012483352731711235,25,25,0,cif_default,split_importance,0.11243826819240985,True,True
regression,coepra2,svr,5,cif_no_bootstrap,split_importance,0.15343617041293417,25,25,0,-0.012483352731711235,25,25,0,cif_default,split_importance,0.1659195231446454,True,True
regression,coepra2,svr,5,cif_no_mute,split_count,-0.07311345201269887,25,25,0,-0.012483352731711235,25,25,0,cif_default,split_importance,-0.06063009928098763,True,True
regression,coepra2,svr,5,cif_no_mute,split_importance,0.0005375957094494855,25,25,0,-0.012483352731711235,25,25,0,cif_default,split_importance,0.01302094844116072,True,True
regression,coepra2,svr,5,cif_one_tree,split_count,-0.20373451250506416,25,25,0,-0.012483352731711235,25,25,0,cif_default,split_importance,-0.19125115977335294,True,True
regression,coepra2,svr,5,cif_one_tree,split_importance,-0.20373451250506416,25,25,0,-0.012483352731711235,25,25,0,cif_default,split_importance,-0.19125115977335294,True,True
regression,coepra2,svr,10,cif_default,split_count,-0.017272814063562562,25,25,0,0.22447696515161628,25,25,0,cif_default,split_importance,-0.24174977921517884,True,True
regression,coepra2,svr,10,cif_no_bootstrap,split_count,0.15151732794886993,25,25,0,0.22447696515161628,25,25,0,cif_default,split_importance,-0.07295963720274634,True,True
regression,coepra2,svr,10,cif_no_bootstrap,split_importance,0.1561638186547597,25,25,0,0.22447696515161628,25,25,0,cif_default,split_importance,-0.06831314649685657,True,True
regression,coepra2,svr,10,cif_no_mute,split_count,-0.026973987833104892,25,25,0,0.22447696515161628,25,25,0,cif_default,split_importance,-0.25145095298472114,True,True
regression,coepra2,svr,10,cif_no_mute,split_importance,0.19590228417401373,25,25,0,0.22447696515161628,25,25,0,cif_default,split_importance,-0.028574680977602546,True,True
regression,coepra2,svr,10,cif_one_tree,split_count,-0.24996438303650115,25,25,0,0.22447696515161628,25,25,0,cif_default,split_importance,-0.47444134818811745,True,True
regression,coepra2,svr,10,cif_one_tree,split_importance,-0.24996438303650115,25,25,0,0.22447696515161628,25,25,0,cif_default,split_importance,-0.47444134818811745,True,True
regression,coepra2,svr,25,cif_default,split_count,0.28071416561777457,25,25,0,0.3424662630737105,25,25,0,cif_default,split_importance,-0.061752097455935906,True,True
regression,coepra2,svr,25,cif_no_bootstrap,split_count,0.08215298139595664,25,25,0,0.3424662630737105,25,25,0,cif_default,split_importance,-0.2603132816777538,True,True
regression,coepra2,svr,25,cif_no_bootstrap,split_importance,0.08215298139595653,25,25,0,0.3424662630737105,25,25,0,cif_default,split_importance,-0.2603132816777539,True,True
regression,coepra2,svr,25,cif_no_mute,split_count,0.25409970152432154,25,25,0,0.3424662630737105,25,25,0,cif_default,split_importance,-0.08836656154938893,True,True
regression,coepra2,svr,25,cif_no_mute,split_importance,0.3525294196775954,25,25,0,0.3424662630737105,25,25,0,cif_default,split_importance,0.010063156603884904,True,True
regression,coepra2,svr,25,cif_one_tree,split_count,-0.29144076884658426,25,25,0,0.3424662630737105,25,25,0,cif_default,split_importance,-0.6339070319202947,True,True
regression,coepra2,svr,25,cif_one_tree,split_importance,-0.29144076884658426,25,25,0,0.3424662630737105,25,25,0,cif_default,split_importance,-0.6339070319202947,True,True
regression,coepra2,svr,50,cif_default,split_count,0.330553898702489,25,25,0,0.3328449041235768,25,25,0,cif_default,split_importance,-0.0022910054210877884,True,True
regression,coepra2,svr,50,cif_no_bootstrap,split_count,-0.027880528066963492,25,25,0,0.3328449041235768,25,25,0,cif_default,split_importance,-0.3607254321905403,True,True
regression,coepra2,svr,50,cif_no_bootstrap,split_importance,-0.02788052806696341,25,25,0,0.3328449041235768,25,25,0,cif_default,split_importance,-0.3607254321905402,True,True
regression,coepra2,svr,50,cif_no_mute,split_count,0.32059318350954435,25,25,0,0.3328449041235768,25,25,0,cif_default,split_importance,-0.012251720614032457,True,True
regression,coepra2,svr,50,cif_no_mute,split_importance,0.32206104256533086,25,25,0,0.3328449041235768,25,25,0,cif_default,split_importance,-0.010783861558245955,True,True
regression,coepra2,svr,50,cif_one_tree,split_count,-0.3169558928141609,25,25,0,0.3328449041235768,25,25,0,cif_default,split_importance,-0.6498007969377377,True,True
regression,coepra2,svr,50,cif_one_tree,split_importance,-0.3169558928141609,25,25,0,0.3328449041235768,25,25,0,cif_default,split_importance,-0.6498007969377377,True,True
regression,coepra2,svr,100,cif_default,split_count,0.23698074585889445,25,25,0,0.23698074585889453,25,25,0,cif_default,split_importance,-8.326672684688674e-17,True,True
regression,coepra2,svr,100,cif_no_bootstrap,split_count,-0.09696657872870051,25,25,0,0.23698074585889453,25,25,0,cif_default,split_importance,-0.333947324587595,True,True
regression,coepra2,svr,100,cif_no_bootstrap,split_importance,-0.09696657872870056,25,25,0,0.23698074585889453,25,25,0,cif_default,split_importance,-0.3339473245875951,True,True
regression,coepra2,svr,100,cif_no_mute,split_count,0.22536032479368018,25,25,0,0.23698074585889453,25,25,0,cif_default,split_importance,-0.011620421065214354,True,True
regression,coepra2,svr,100,cif_no_mute,split_importance,0.22536032479368018,25,25,0,0.23698074585889453,25,25,0,cif_default,split_importance,-0.011620421065214354,True,True
regression,coepra2,svr,100,cif_one_tree,split_count,-0.3224526784941619,25,25,0,0.23698074585889453,25,25,0,cif_default,split_importance,-0.5594334243530564,True,True
regression,coepra2,svr,100,cif_one_tree,split_importance,-0.3224526784941619,25,25,0,0.23698074585889453,25,25,0,cif_default,split_importance,-0.5594334243530564,True,True
regression,coepra3,knn,5,cif_default,split_count,-0.22537620511812087,25,25,0,-0.20416842086177478,25,25,0,cif_default,split_importance,-0.02120778425634609,True,True
regression,coepra3,knn,5,cif_no_bootstrap,split_count,-0.3839324683932358,25,25,0,-0.20416842086177478,25,25,0,cif_default,split_importance,-0.17976404753146102,True,True
regression,coepra3,knn,5,cif_no_bootstrap,split_importance,-0.49022053375048186,25,25,0,-0.20416842086177478,25,25,0,cif_default,split_importance,-0.2860521128887071,True,True
regression,coepra3,knn,5,cif_no_mute,split_count,-0.29217670723902833,25,25,0,-0.20416842086177478,25,25,0,cif_default,split_importance,-0.08800828637725355,True,True
regression,coepra3,knn,5,cif_no_mute,split_importance,-0.2987438691327435,25,25,0,-0.20416842086177478,25,25,0,cif_default,split_importance,-0.0945754482709687,True,True
regression,coepra3,knn,5,cif_one_tree,split_count,-0.2792872995284178,25,25,0,-0.20416842086177478,25,25,0,cif_default,split_importance,-0.07511887866664302,True,True
regression,coepra3,knn,5,cif_one_tree,split_importance,-0.2792872995284178,25,25,0,-0.20416842086177478,25,25,0,cif_default,split_importance,-0.07511887866664302,True,True
regression,coepra3,knn,10,cif_default,split_count,-0.19348654359646525,25,25,0,-0.28529373857133394,25,25,0,cif_default,split_importance,0.0918071949748687,True,True
regression,coepra3,knn,10,cif_no_bootstrap,split_count,-0.2340751174630103,25,25,0,-0.28529373857133394,25,25,0,cif_default,split_importance,0.05121862110832365,True,True
regression,coepra3,knn,10,cif_no_bootstrap,split_importance,-0.3782560762884389,25,25,0,-0.28529373857133394,25,25,0,cif_default,split_importance,-0.09296233771710494,True,True
regression,coepra3,knn,10,cif_no_mute,split_count,-0.24925677198355636,25,25,0,-0.28529373857133394,25,25,0,cif_default,split_importance,0.03603696658777758,True,True
regression,coepra3,knn,10,cif_no_mute,split_importance,-0.2851840137296482,25,25,0,-0.28529373857133394,25,25,0,cif_default,split_importance,0.00010972484168575436,True,True
regression,coepra3,knn,10,cif_one_tree,split_count,-0.2632499539409751,25,25,0,-0.28529373857133394,25,25,0,cif_default,split_importance,0.02204378463035883,True,True
regression,coepra3,knn,10,cif_one_tree,split_importance,-0.2632499539409751,25,25,0,-0.28529373857133394,25,25,0,cif_default,split_importance,0.02204378463035883,True,True
regression,coepra3,knn,25,cif_default,split_count,-0.15738749129243168,25,25,0,-0.013874863721318617,25,25,0,cif_default,split_importance,-0.14351262757111305,True,True
regression,coepra3,knn,25,cif_no_bootstrap,split_count,-0.044162807660781914,25,25,0,-0.013874863721318617,25,25,0,cif_default,split_importance,-0.030287943939463297,True,True
regression,coepra3,knn,25,cif_no_bootstrap,split_importance,-0.01620051765916773,25,25,0,-0.013874863721318617,25,25,0,cif_default,split_importance,-0.0023256539378491113,True,True
regression,coepra3,knn,25,cif_no_mute,split_count,-0.20927414884091522,25,25,0,-0.013874863721318617,25,25,0,cif_default,split_importance,-0.1953992851195966,True,True
regression,coepra3,knn,25,cif_no_mute,split_importance,0.0011248901643963994,25,25,0,-0.013874863721318617,25,25,0,cif_default,split_importance,0.014999753885715016,True,True
regression,coepra3,knn,25,cif_one_tree,split_count,-0.38192439282430707,25,25,0,-0.013874863721318617,25,25,0,cif_default,split_importance,-0.36804952910298844,True,True
regression,coepra3,knn,25,cif_one_tree,split_importance,-0.3825223425521292,25,25,0,-0.013874863721318617,25,25,0,cif_default,split_importance,-0.36864747883081056,True,True
regression,coepra3,knn,50,cif_default,split_count,0.027896907617535927,25,25,0,0.03933389028478247,25,25,0,cif_default,split_importance,-0.011436982667246545,True,True
regression,coepra3,knn,50,cif_no_bootstrap,split_count,-0.026386257711483407,25,25,0,0.03933389028478247,25,25,0,cif_default,split_importance,-0.06572014799626588,True,True
regression,coepra3,knn,50,cif_no_bootstrap,split_importance,-0.02638625786758156,25,25,0,0.03933389028478247,25,25,0,cif_default,split_importance,-0.06572014815236403,True,True
regression,coepra3,knn,50,cif_no_mute,split_count,0.05170956974654172,25,25,0,0.03933389028478247,25,25,0,cif_default,split_importance,0.01237567946175925,True,True
regression,coepra3,knn,50,cif_no_mute,split_importance,0.030577092461466438,25,25,0,0.03933389028478247,25,25,0,cif_default,split_importance,-0.008756797823316034,True,True
regression,coepra3,knn,50,cif_one_tree,split_count,-0.39554840364740845,25,25,0,0.03933389028478247,25,25,0,cif_default,split_importance,-0.4348822939321909,True,True
regression,coepra3,knn,50,cif_one_tree,split_importance,-0.3955484036474084,25,25,0,0.03933389028478247,25,25,0,cif_default,split_importance,-0.43488229393219086,True,True
regression,coepra3,knn,100,cif_default,split_count,0.006752795980013304,25,25,0,0.009295115918999697,25,25,0,cif_default,split_importance,-0.0025423199389863933,True,True
regression,coepra3,knn,100,cif_no_bootstrap,split_count,-0.017991008526800766,25,25,0,0.009295115918999697,25,25,0,cif_default,split_importance,-0.02728612444580046,True,True
regression,coepra3,knn,100,cif_no_bootstrap,split_importance,-0.01799100846756996,25,25,0,0.009295115918999697,25,25,0,cif_default,split_importance,-0.02728612438656966,True,True
regression,coepra3,knn,100,cif_no_mute,split_count,-0.0027896218725955626,25,25,0,0.009295115918999697,25,25,0,cif_default,split_importance,-0.01208473779159526,True,True
regression,coepra3,knn,100,cif_no_mute,split_importance,-0.00509314882357645,25,25,0,0.009295115918999697,25,25,0,cif_default,split_importance,-0.014388264742576148,True,True
regression,coepra3,knn,100,cif_one_tree,split_count,-0.3938842355509594,25,25,0,0.009295115918999697,25,25,0,cif_default,split_importance,-0.4031793514699591,True,True
regression,coepra3,knn,100,cif_one_tree,split_importance,-0.39388423567789593,25,25,0,0.009295115918999697,25,25,0,cif_default,split_importance,-0.4031793515968956,True,True
regression,coepra3,ridge,5,cif_default,split_count,-0.21658023778836666,25,25,0,-0.06374226950962196,25,25,0,cif_default,split_importance,-0.15283796827874468,True,True
regression,coepra3,ridge,5,cif_no_bootstrap,split_count,-0.0947279563934045,25,25,0,-0.06374226950962196,25,25,0,cif_default,split_importance,-0.030985686883782546,True,True
regression,coepra3,ridge,5,cif_no_bootstrap,split_importance,-0.09045966364677889,25,25,0,-0.06374226950962196,25,25,0,cif_default,split_importance,-0.02671739413715693,True,True
regression,coepra3,ridge,5,cif_no_mute,split_count,-0.28898022305114,25,25,0,-0.06374226950962196,25,25,0,cif_default,split_importance,-0.22523795354151804,True,True
regression,coepra3,ridge,5,cif_no_mute,split_importance,-0.06220361837150314,25,25,0,-0.06374226950962196,25,25,0,cif_default,split_importance,0.001538651138118817,True,True
regression,coepra3,ridge,5,cif_one_tree,split_count,-0.04824891053545384,25,25,0,-0.06374226950962196,25,25,0,cif_default,split_importance,0.01549335897416812,True,True
regression,coepra3,ridge,5,cif_one_tree,split_importance,-0.04824891053545384,25,25,0,-0.06374226950962196,25,25,0,cif_default,split_importance,0.01549335897416812,True,True
regression,coepra3,ridge,10,cif_default,split_count,-0.04594358794456289,25,25,0,-0.03225272756106711,25,25,0,cif_default,split_importance,-0.013690860383495776,True,True
regression,coepra3,ridge,10,cif_no_bootstrap,split_count,-0.01241036691033687,25,25,0,-0.03225272756106711,25,25,0,cif_default,split_importance,0.019842360650730244,True,True
regression,coepra3,ridge,10,cif_no_bootstrap,split_importance,-0.028833090879601807,25,25,0,-0.03225272756106711,25,25,0,cif_default,split_importance,0.0034196366814653045,True,True
regression,coepra3,ridge,10,cif_no_mute,split_count,-0.04898022412543197,25,25,0,-0.03225272756106711,25,25,0,cif_default,split_importance,-0.016727496564364862,True,True
regression,coepra3,ridge,10,cif_no_mute,split_importance,-0.026569789359559823,25,25,0,-0.03225272756106711,25,25,0,cif_default,split_importance,0.0056829382015072885,True,True
regression,coepra3,ridge,10,cif_one_tree,split_count,-0.04019353271755424,25,25,0,-0.03225272756106711,25,25,0,cif_default,split_importance,-0.007940805156487131,True,True
regression,coepra3,ridge,10,cif_one_tree,split_importance,-0.04019353271755425,25,25,0,-0.03225272756106711,25,25,0,cif_default,split_importance,-0.007940805156487138,True,True
regression,coepra3,ridge,25,cif_default,split_count,-0.00847410280936172,25,25,0,0.0001069409833974877,25,25,0,cif_default,split_importance,-0.008581043792759209,True,True
regression,coepra3,ridge,25,cif_no_bootstrap,split_count,-0.07675183963843747,25,25,0,0.0001069409833974877,25,25,0,cif_default,split_importance,-0.07685878062183496,True,True
regression,coepra3,ridge,25,cif_no_bootstrap,split_importance,-0.056000751454740864,25,25,0,0.0001069409833974877,25,25,0,cif_default,split_importance,-0.05610769243813835,True,True
regression,coepra3,ridge,25,cif_no_mute,split_count,-0.040895024747584226,25,25,0,0.0001069409833974877,25,25,0,cif_default,split_importance,-0.041001965730981714,True,True
regression,coepra3,ridge,25,cif_no_mute,split_importance,0.012522757407742956,25,25,0,0.0001069409833974877,25,25,0,cif_default,split_importance,0.012415816424345468,True,True
regression,coepra3,ridge,25,cif_one_tree,split_count,-1.1288138200013915,25,25,0,0.0001069409833974877,25,25,0,cif_default,split_importance,-1.128920760984789,True,True
regression,coepra3,ridge,25,cif_one_tree,split_importance,-1.1288138200013815,25,25,0,0.0001069409833974877,25,25,0,cif_default,split_importance,-1.1289207609847791,True,True
regression,coepra3,ridge,50,cif_default,split_count,-0.19126155794837185,25,25,0,-0.19474791000283895,25,25,0,cif_default,split_importance,0.0034863520544670956,True,True
regression,coepra3,ridge,50,cif_no_bootstrap,split_count,-0.4075733639079997,25,25,0,-0.19474791000283895,25,25,0,cif_default,split_importance,-0.21282545390516075,True,True
regression,coepra3,ridge,50,cif_no_bootstrap,split_importance,-0.40757336390800364,25,25,0,-0.19474791000283895,25,25,0,cif_default,split_importance,-0.2128254539051647,True,True
regression,coepra3,ridge,50,cif_no_mute,split_count,-0.21700812749571327,25,25,0,-0.19474791000283895,25,25,0,cif_default,split_importance,-0.022260217492874323,True,True
regression,coepra3,ridge,50,cif_no_mute,split_importance,-0.12649348745628067,25,25,0,-0.19474791000283895,25,25,0,cif_default,split_importance,0.06825442254655828,True,True
regression,coepra3,ridge,50,cif_one_tree,split_count,-2.18071594921276,25,25,0,-0.19474791000283895,25,25,0,cif_default,split_importance,-1.9859680392099213,True,True
regression,coepra3,ridge,50,cif_one_tree,split_importance,-2.180715949212777,25,25,0,-0.19474791000283895,25,25,0,cif_default,split_importance,-1.9859680392099381,True,True
regression,coepra3,ridge,100,cif_default,split_count,-0.8978666542646482,25,25,0,-0.8943308837650906,25,25,0,cif_default,split_importance,-0.0035357704995575556,True,True
regression,coepra3,ridge,100,cif_no_bootstrap,split_count,-0.22992314175663403,25,25,0,-0.8943308837650906,25,25,0,cif_default,split_importance,0.6644077420084566,True,True
regression,coepra3,ridge,100,cif_no_bootstrap,split_importance,-0.2299231417566366,25,25,0,-0.8943308837650906,25,25,0,cif_default,split_importance,0.664407742008454,True,True
regression,coepra3,ridge,100,cif_no_mute,split_count,-0.7329544935245903,25,25,0,-0.8943308837650906,25,25,0,cif_default,split_importance,0.16137639024050032,True,True
regression,coepra3,ridge,100,cif_no_mute,split_importance,-0.7169232176927247,25,25,0,-0.8943308837650906,25,25,0,cif_default,split_importance,0.1774076660723659,True,True
regression,coepra3,ridge,100,cif_one_tree,split_count,-0.4786714161856333,25,25,0,-0.8943308837650906,25,25,0,cif_default,split_importance,0.4156594675794573,True,True
regression,coepra3,ridge,100,cif_one_tree,split_importance,-0.47867141618564707,25,25,0,-0.8943308837650906,25,25,0,cif_default,split_importance,0.41565946757944355,True,True
regression,coepra3,svr,5,cif_default,split_count,-0.06769564978840992,25,25,0,-0.07139458506321211,25,25,0,cif_default,split_importance,0.0036989352748021953,True,True
regression,coepra3,svr,5,cif_no_bootstrap,split_count,-0.1078605011030551,25,25,0,-0.07139458506321211,25,25,0,cif_default,split_importance,-0.03646591603984299,True,True
regression,coepra3,svr,5,cif_no_bootstrap,split_importance,-0.12970864737594115,25,25,0,-0.07139458506321211,25,25,0,cif_default,split_importance,-0.05831406231272904,True,True
regression,coepra3,svr,5,cif_no_mute,split_count,-0.08519283583976976,25,25,0,-0.07139458506321211,25,25,0,cif_default,split_importance,-0.01379825077655765,True,True
regression,coepra3,svr,5,cif_no_mute,split_importance,-0.07045420348636786,25,25,0,-0.07139458506321211,25,25,0,cif_default,split_importance,0.0009403815768442569,True,True
regression,coepra3,svr,5,cif_one_tree,split_count,-0.05924099955779125,25,25,0,-0.07139458506321211,25,25,0,cif_default,split_importance,0.01215358550542086,True,True
regression,coepra3,svr,5,cif_one_tree,split_importance,-0.059240999557791295,25,25,0,-0.07139458506321211,25,25,0,cif_default,split_importance,0.012153585505420818,True,True
regression,coepra3,svr,10,cif_default,split_count,-0.040688195328120534,25,25,0,-0.04663592778724748,25,25,0,cif_default,split_importance,0.005947732459126949,True,True
regression,coepra3,svr,10,cif_no_bootstrap,split_count,-0.028552813601662636,25,25,0,-0.04663592778724748,25,25,0,cif_default,split_importance,0.018083114185584847,True,True
regression,coepra3,svr,10,cif_no_bootstrap,split_importance,-0.06047893123822631,25,25,0,-0.04663592778724748,25,25,0,cif_default,split_importance,-0.01384300345097883,True,True
regression,coepra3,svr,10,cif_no_mute,split_count,-0.06654649952007116,25,25,0,-0.04663592778724748,25,25,0,cif_default,split_importance,-0.01991057173282368,True,True
regression,coepra3,svr,10,cif_no_mute,split_importance,-0.04778177213025422,25,25,0,-0.04663592778724748,25,25,0,cif_default,split_importance,-0.0011458443430067342,True,True
regression,coepra3,svr,10,cif_one_tree,split_count,-0.0580371274671689,25,25,0,-0.04663592778724748,25,25,0,cif_default,split_importance,-0.011401199679921419,True,True
regression,coepra3,svr,10,cif_one_tree,split_importance,-0.05803712746716897,25,25,0,-0.04663592778724748,25,25,0,cif_default,split_importance,-0.011401199679921488,True,True
regression,coepra3,svr,25,cif_default,split_count,-0.00839723570967426,25,25,0,0.07497979049803642,25,25,0,cif_default,split_importance,-0.08337702620771067,True,True
regression,coepra3,svr,25,cif_no_bootstrap,split_count,0.02196410639170597,25,25,0,0.07497979049803642,25,25,0,cif_default,split_importance,-0.05301568410633045,True,True
regression,coepra3,svr,25,cif_no_bootstrap,split_importance,0.04454019221400392,25,25,0,0.07497979049803642,25,25,0,cif_default,split_importance,-0.030439598284032504,True,True
regression,coepra3,svr,25,cif_no_mute,split_count,-0.02755448926352441,25,25,0,0.07497979049803642,25,25,0,cif_default,split_importance,-0.10253427976156083,True,True
regression,coepra3,svr,25,cif_no_mute,split_importance,0.08651088621616189,25,25,0,0.07497979049803642,25,25,0,cif_default,split_importance,0.011531095718125467,True,True
regression,coepra3,svr,25,cif_one_tree,split_count,-0.045341831425375415,25,25,0,0.07497979049803642,25,25,0,cif_default,split_importance,-0.12032162192341184,True,True
regression,coepra3,svr,25,cif_one_tree,split_importance,-0.045341831425375505,25,25,0,0.07497979049803642,25,25,0,cif_default,split_importance,-0.12032162192341192,True,True
regression,coepra3,svr,50,cif_default,split_count,0.1034097744200896,25,25,0,0.1415611207804734,25,25,0,cif_default,split_importance,-0.038151346360383795,True,True
regression,coepra3,svr,50,cif_no_bootstrap,split_count,0.07665478492897854,25,25,0,0.1415611207804734,25,25,0,cif_default,split_importance,-0.06490633585149486,True,True
regression,coepra3,svr,50,cif_no_bootstrap,split_importance,0.07665478492897865,25,25,0,0.1415611207804734,25,25,0,cif_default,split_importance,-0.06490633585149475,True,True
regression,coepra3,svr,50,cif_no_mute,split_count,0.10648384493754257,25,25,0,0.1415611207804734,25,25,0,cif_default,split_importance,-0.03507727584293083,True,True
regression,coepra3,svr,50,cif_no_mute,split_importance,0.1379253413740326,25,25,0,0.1415611207804734,25,25,0,cif_default,split_importance,-0.0036357794064408033,True,True
regression,coepra3,svr,50,cif_one_tree,split_count,-0.03368841220787881,25,25,0,0.1415611207804734,25,25,0,cif_default,split_importance,-0.17524953298835222,True,True
regression,coepra3,svr,50,cif_one_tree,split_importance,-0.03368841220787891,25,25,0,0.1415611207804734,25,25,0,cif_default,split_importance,-0.1752495329883523,True,True
regression,coepra3,svr,100,cif_default,split_count,0.16902752310331007,25,25,0,0.18117545128980292,25,25,0,cif_default,split_importance,-0.012147928186492851,True,True
regression,coepra3,svr,100,cif_no_bootstrap,split_count,0.07376521239548099,25,25,0,0.18117545128980292,25,25,0,cif_default,split_importance,-0.10741023889432193,True,True
regression,coepra3,svr,100,cif_no_bootstrap,split_importance,0.07376521239548088,25,25,0,0.18117545128980292,25,25,0,cif_default,split_importance,-0.10741023889432204,True,True
regression,coepra3,svr,100,cif_no_mute,split_count,0.16766674066058124,25,25,0,0.18117545128980292,25,25,0,cif_default,split_importance,-0.013508710629221682,True,True
regression,coepra3,svr,100,cif_no_mute,split_importance,0.18557022799124478,25,25,0,0.18117545128980292,25,25,0,cif_default,split_importance,0.004394776701441866,True,True
regression,coepra3,svr,100,cif_one_tree,split_count,-0.0371090332013702,25,25,0,0.18117545128980292,25,25,0,cif_default,split_importance,-0.2182844844911731,True,True
regression,coepra3,svr,100,cif_one_tree,split_importance,-0.0371090332013701,25,25,0,0.18117545128980292,25,25,0,cif_default,split_importance,-0.21828448449117302,True,True
regression,comm_violence,knn,5,cif_default,split_count,0.7957227502939009,25,25,0,0.7909637397009202,25,25,0,cif_default,split_importance,0.0047590105929807835,True,True
regression,comm_violence,knn,5,cif_no_bootstrap,split_count,0.7921315627838513,25,25,0,0.7909637397009202,25,25,0,cif_default,split_importance,0.0011678230829311742,True,True
regression,comm_violence,knn,5,cif_no_bootstrap,split_importance,0.7913442596524206,25,25,0,0.7909637397009202,25,25,0,cif_default,split_importance,0.0003805199515004576,True,True
regression,comm_violence,knn,5,cif_no_mute,split_count,0.7964845817807469,25,25,0,0.7909637397009202,25,25,0,cif_default,split_importance,0.005520842079826727,True,True
regression,comm_violence,knn,5,cif_no_mute,split_importance,0.7914657147207688,25,25,0,0.7909637397009202,25,25,0,cif_default,split_importance,0.0005019750198486106,True,True
regression,comm_violence,knn,5,cif_one_tree,split_count,0.4763410564836321,25,25,0,0.7909637397009202,25,25,0,cif_default,split_importance,-0.31462268321728803,True,True
regression,comm_violence,knn,5,cif_one_tree,split_importance,0.5292429844398984,25,25,0,0.7909637397009202,25,25,0,cif_default,split_importance,-0.2617207552610218,True,True
regression,comm_violence,knn,10,cif_default,split_count,0.7848328509526289,25,25,0,0.7748303637909311,25,25,0,cif_default,split_importance,0.010002487161697826,True,True
regression,comm_violence,knn,10,cif_no_bootstrap,split_count,0.7784486271857464,25,25,0,0.7748303637909311,25,25,0,cif_default,split_importance,0.003618263394815302,True,True
regression,comm_violence,knn,10,cif_no_bootstrap,split_importance,0.7646179884293777,25,25,0,0.7748303637909311,25,25,0,cif_default,split_importance,-0.010212375361553394,True,True
regression,comm_violence,knn,10,cif_no_mute,split_count,0.7851985613698431,25,25,0,0.7748303637909311,25,25,0,cif_default,split_importance,0.010368197578912053,True,True
regression,comm_violence,knn,10,cif_no_mute,split_importance,0.7742464966713664,25,25,0,0.7748303637909311,25,25,0,cif_default,split_importance,-0.0005838671195647072,True,True
regression,comm_violence,knn,10,cif_one_tree,split_count,0.5857228123524602,25,25,0,0.7748303637909311,25,25,0,cif_default,split_importance,-0.1891075514384709,True,True
regression,comm_violence,knn,10,cif_one_tree,split_importance,0.5913248411306198,25,25,0,0.7748303637909311,25,25,0,cif_default,split_importance,-0.18350552266031128,True,True
regression,comm_violence,knn,25,cif_default,split_count,0.7282708626985872,25,25,0,0.725934555455732,25,25,0,cif_default,split_importance,0.0023363072428551623,True,True
regression,comm_violence,knn,25,cif_no_bootstrap,split_count,0.7312014795202677,25,25,0,0.725934555455732,25,25,0,cif_default,split_importance,0.005266924064535661,True,True
regression,comm_violence,knn,25,cif_no_bootstrap,split_importance,0.7228541246463568,25,25,0,0.725934555455732,25,25,0,cif_default,split_importance,-0.0030804308093752564,True,True
regression,comm_violence,knn,25,cif_no_mute,split_count,0.7297183950387377,25,25,0,0.725934555455732,25,25,0,cif_default,split_importance,0.003783839583005655,True,True
regression,comm_violence,knn,25,cif_no_mute,split_importance,0.7282839919688258,25,25,0,0.725934555455732,25,25,0,cif_default,split_importance,0.0023494365130937167,True,True
regression,comm_violence,knn,25,cif_one_tree,split_count,0.546254898838485,25,25,0,0.725934555455732,25,25,0,cif_default,split_importance,-0.17967965661724705,True,True
regression,comm_violence,knn,25,cif_one_tree,split_importance,0.546254898838485,25,25,0,0.725934555455732,25,25,0,cif_default,split_importance,-0.17967965661724705,True,True
regression,comm_violence,knn,50,cif_default,split_count,0.6814268173432956,25,25,0,0.6747925205009477,25,25,0,cif_default,split_importance,0.006634296842347842,True,True
regression,comm_violence,knn,50,cif_no_bootstrap,split_count,0.6686978538341232,25,25,0,0.6747925205009477,25,25,0,cif_default,split_importance,-0.006094666666824566,True,True
regression,comm_violence,knn,50,cif_no_bootstrap,split_importance,0.6696390870020376,25,25,0,0.6747925205009477,25,25,0,cif_default,split_importance,-0.005153433498910176,True,True
regression,comm_violence,knn,50,cif_no_mute,split_count,0.6823504407883663,25,25,0,0.6747925205009477,25,25,0,cif_default,split_importance,0.007557920287418529,True,True
regression,comm_violence,knn,50,cif_no_mute,split_importance,0.6791758361101422,25,25,0,0.6747925205009477,25,25,0,cif_default,split_importance,0.004383315609194471,True,True
