summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset,clf,synthetic,clf_nonlinear,cit,cit_no_feature_scan,5,5,1,4.989410177600007,2.580826424999941,4.240044514693163,1.604530143267968,1.0808830257010191,6.2,6.2,4.6,4.6,0.4,0.8,0.5333333333333333
dataset,clf,synthetic,clf_redundant,cit,cit_default,5,5,1,5.2194530084000235,3.0186825840000893,3.9014106612336086,1.0,1.0,6.6,6.6,6.8,6.8,0.38,0.38,0.38
dataset,clf,synthetic,clf_redundant,cit,cit_exact_thresholds,5,5,1,11.732169579199944,8.96562586999994,10.555780738668641,3.517996367007131,2.055222605112122,6.6,6.6,7.2,7.2,0.4,0.4,0.4
dataset,clf,synthetic,clf_redundant,cit,cit_no_adaptive,5,5,1,16.572601137199946,16.43768911899997,1.6392180159858565,5.129153439493441,5.445318830845146,11.4,11.4,11.2,11.2,0.4,0.4,0.4
dataset,clf,synthetic,clf_redundant,cit,cit_no_feature_scan,5,5,1,9.350232347799965,7.427095263999945,6.2885521276254694,3.6011864730906886,1.654928353672767,7.6,7.6,11.6,11.6,0.34,0.34,0.34
dataset,clf,synthetic,clf_standard_easy,cit,cit_default,5,5,1,4.380238951400003,2.665824614999991,3.0154929916603996,1.0,1.0,5.6,5.6,6.8,6.8,0.7,0.7,0.7
dataset,clf,synthetic,clf_standard_easy,cit,cit_exact_thresholds,5,5,1,6.48682292580001,2.774015531999993,8.798388205031769,2.9786992048854715,1.0111028036818375,5.6,5.6,6.8,6.8,0.7,0.7,0.7000000000000001
dataset,clf,synthetic,clf_standard_easy,cit,cit_no_adaptive,5,5,1,17.519811073,15.60002905899998,3.616221895819453,5.674421945731003,5.851858734900319,11.4,11.4,6.4,6.4,0.6599999999999999,0.6599999999999999,0.66
dataset,clf,synthetic,clf_standard_easy,cit,cit_no_feature_scan,5,5,1,10.751927993199995,11.530744980999998,6.761837920164028,3.5340256835580997,1.6584512101982523,7.4,7.4,7.6,7.6,0.76,0.76,0.76
dataset,clf,synthetic,clf_standard_hard,cit,cit_default,5,5,1,33.413538116400005,23.384750037999993,15.215063447622823,1.0,1.0,2.2,2.2,1.2,1.2,0.13999999999999999,0.27999999999999997,0.18666666666666668
dataset,clf,synthetic,clf_standard_hard,cit,cit_exact_thresholds,5,5,1,33.1539572976,23.61002436299998,14.620405685753049,0.9966385985356876,1.000375645034707,2.4,2.4,1.4,1.4,0.13999999999999999,0.27999999999999997,0.18666666666666668
dataset,clf,synthetic,clf_standard_hard,cit,cit_no_adaptive,5,5,1,14.82901477759999,14.883191532000012,0.43459685007385157,0.5154017914545227,0.60869283921592,2.4,2.4,0.8,0.8,0.1,0.2,0.13333333333333333
dataset,clf,synthetic,clf_standard_hard,cit,cit_no_feature_scan,5,5,1,22.626893578200008,23.288301612000055,2.7447102900253446,0.7863576513712973,0.9891704849998344,1.8,1.8,0.8,0.8,0.1,0.2,0.13333333333333333
