block,task,dataset_type,variant,alpha_selector,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
alpha_sweep,reg,reg_weak_signal,alpha=0.01,0.01,100,1000,0.7600000000000001,0.048989794855663606,0.7600000000000001,0.048989794855663606,0.7600000000000001,0.04898979485566366,0.8686868686868687,0.05030262463833831,,,,,30.508494485799748,2.4675648313777097,,,,,0.725697922670223,0.02318267469990971,0.5103603599936527,0.022871223178793774
alpha_sweep,reg,reg_weak_signal,alpha=0.05,0.05,100,1000,0.7400000000000001,0.10198039027185572,0.7400000000000001,0.10198039027185572,0.7400000000000001,0.10198039027185574,0.8545454545454545,0.04973144899026738,,,,,39.425155420999,5.957041296341097,,,,,0.7230886566504668,0.02325339837619582,0.5125035128629535,0.035053458896821994
alpha_sweep,reg,reg_weak_signal,alpha=0.1,0.1,100,1000,0.74,0.048989794855663606,0.74,0.048989794855663606,0.74,0.048989794855663654,0.8,0.12328199032236249,,,,,39.541402670999744,1.399250855857238,,,,,0.7231306521806936,0.0219691026198473,0.510241394868764,0.02579215837709642
alpha_sweep,reg,reg_weak_signal,alpha=0.2,0.2,100,1000,0.7200000000000001,0.040000000000000036,0.7200000000000001,0.040000000000000036,0.7200000000000001,0.040000000000000084,0.8181818181818181,0.10822703220993028,,,,,47.00077334960006,9.113106232808105,,,,,0.7214380425568427,0.02348306566462145,0.5076983657687488,0.03285893123055403
alpha_sweep,reg,reg_weak_signal,alpha=0.5,0.5,100,1000,0.7000000000000001,0.0632455532033676,0.7000000000000001,0.0632455532033676,0.7000000000000001,0.06324555320336764,0.8666666666666666,0.06589699567798014,,,,,60.25699018000014,6.357711048528929,,,,,0.7179918708528372,0.01772424867015197,0.5046775010732508,0.026943335442857496
alpha_sweep,reg,reg_confounder,alpha=0.001,0.001,120,1000,0.44000000000000006,0.04898979485566354,0.44000000000000006,0.04898979485566354,0.44000000000000006,0.04898979485566352,0.8033613445378153,0.17846808675574166,,,,,31.323317846799547,9.936498533994905,0.43999999999999995,0.07999999999999999,0.5599999999999999,0.04898979485566354,0.842552945861714,0.07061367274698542,0.7283768262404059,0.07345467624200011
alpha_sweep,reg,reg_confounder,alpha=0.01,0.01,120,1000,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547882,0.8033613445378153,0.17846808675574166,,,,,33.824914030799846,12.860567323442334,0.44000000000000006,0.14966629547095764,0.58,0.0748331477354788,0.8366465254178805,0.07078570553958445,0.7210545267183519,0.0712193454448242
alpha_sweep,reg,reg_confounder,alpha=0.05,0.05,120,1000,0.44000000000000006,0.04898979485566354,0.44000000000000006,0.04898979485566354,0.44000000000000006,0.04898979485566352,0.8033613445378153,0.17846808675574166,,,,,34.897159104999446,11.201178845811429,0.39999999999999997,0.12649110640673517,0.5599999999999999,0.04898979485566354,0.8425823141888997,0.07105970365815177,0.725351238140426,0.07277908313978572
alpha_sweep,reg,reg_confounder,alpha=0.1,0.1,120,1000,0.4,0.0632455532033676,0.4,0.0632455532033676,0.4,0.0632455532033676,0.7949579831932774,0.1785472054752179,,,,,37.40864700320053,11.562348201088849,0.48,0.09797958971132711,0.6,0.06324555320336757,0.8346364923959684,0.06868140876049092,0.7188698958275132,0.07021063160115026
alpha_sweep,reg,reg_confounder,alpha=0.2,0.2,120,1000,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547882,0.8033613445378153,0.17846808675574166,,,,,39.23557610360003,11.131263412752842,0.43999999999999995,0.07999999999999999,0.58,0.0748331477354788,0.8389024255517951,0.07219734195232069,0.7240274442797564,0.07339538812925936
alpha_sweep,reg,reg_confounder,alpha=0.5,0.5,120,1000,0.44000000000000006,0.08,0.44000000000000006,0.08,0.44000000000000006,0.07999999999999999,0.8168067226890757,0.17002224273667868,,,,,42.200472017199715,11.633509013654782,0.36,0.14966629547095764,0.5599999999999999,0.07999999999999999,0.856516112237005,0.04788786491907136,0.740306580138682,0.04752633572879135
