task,dataset,model_variant,ranking_variant,downstream_model,k,mean_score,median_score,std_score,n_fold_seed_rows,n_nonnull_score_rows,n_seeds,n_folds,n_features,score_missing_rows,scores_complete
classification,spam,cif_one_tree,split_importance,svm,50,0.921936701109987,0.9216260862254008,0.006667104768802756,25,25,5,5,57,0,True
classification,vowel-context,cif_default,split_count,knn,5,0.904040404040404,0.9040404040404041,0.01855674047563014,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_count,knn,10,0.9527272727272728,0.9545454545454546,0.01549004527326389,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_count,lr,5,0.5975757575757575,0.6060606060606061,0.033428849986611976,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_count,lr,10,0.6494949494949495,0.6565656565656565,0.02823318153408824,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_count,svm,5,0.8206060606060607,0.8181818181818182,0.018099796285660896,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_count,svm,10,0.936969696969697,0.9343434343434344,0.01688460709661699,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_importance,knn,5,0.9004040404040404,0.898989898989899,0.02090120054769422,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_importance,knn,10,0.9527272727272728,0.9545454545454546,0.01549004527326389,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_importance,lr,5,0.5927272727272728,0.5959595959595959,0.0357088922713405,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_importance,lr,10,0.6494949494949495,0.6565656565656565,0.02823318153408824,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_importance,svm,5,0.8208080808080809,0.8232323232323232,0.017380880999455898,25,25,5,5,10,0,True
classification,vowel-context,cif_default,split_importance,svm,10,0.936969696969697,0.9343434343434344,0.01688460709661699,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_count,knn,5,0.8997979797979798,0.9040404040404041,0.02331269949240911,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_count,knn,10,0.9527272727272728,0.9545454545454546,0.01549004527326389,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_count,lr,5,0.5965656565656566,0.6060606060606061,0.03432609980431913,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_count,lr,10,0.6494949494949495,0.6565656565656565,0.02823318153408824,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_count,svm,5,0.8185858585858585,0.8232323232323232,0.02186544015214348,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_count,svm,10,0.936969696969697,0.9343434343434344,0.01688460709661699,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_importance,knn,5,0.8993939393939394,0.898989898989899,0.02399742926294707,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_importance,knn,10,0.9527272727272728,0.9545454545454546,0.01549004527326389,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_importance,lr,5,0.5957575757575758,0.6060606060606061,0.03602300239703941,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_importance,lr,10,0.6494949494949495,0.6565656565656565,0.02823318153408824,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_importance,svm,5,0.8167676767676768,0.8232323232323232,0.026903916045218655,25,25,5,5,10,0,True
classification,vowel-context,cif_no_bootstrap,split_importance,svm,10,0.936969696969697,0.9343434343434344,0.01688460709661699,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_count,knn,5,0.9014141414141414,0.898989898989899,0.019403406780099563,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_count,knn,10,0.9527272727272728,0.9545454545454546,0.01549004527326389,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_count,lr,5,0.5971717171717172,0.6060606060606061,0.033127360772712756,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_count,lr,10,0.6494949494949495,0.6565656565656565,0.02823318153408824,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_count,svm,5,0.82,0.8232323232323232,0.01960827826209555,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_count,svm,10,0.936969696969697,0.9343434343434344,0.01688460709661699,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_importance,knn,5,0.8981818181818181,0.898989898989899,0.020079595381005563,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_importance,knn,10,0.9527272727272728,0.9545454545454546,0.01549004527326389,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_importance,lr,5,0.5917171717171718,0.5909090909090909,0.03582181450336522,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_importance,lr,10,0.6494949494949495,0.6565656565656565,0.02823318153408824,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_importance,svm,5,0.8173737373737373,0.8181818181818182,0.017415090555117883,25,25,5,5,10,0,True
classification,vowel-context,cif_no_mute,split_importance,svm,10,0.936969696969697,0.9343434343434344,0.01688460709661699,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_count,knn,5,0.8987878787878788,0.898989898989899,0.026584405310642302,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_count,knn,10,0.9527272727272728,0.9545454545454546,0.01549004527326389,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_count,lr,5,0.5743434343434344,0.5808080808080809,0.05143338728113783,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_count,lr,10,0.6494949494949495,0.6565656565656565,0.02823318153408824,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_count,svm,5,0.8008080808080809,0.8030303030303029,0.032701126438912965,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_count,svm,10,0.936969696969697,0.9343434343434344,0.01688460709661699,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_importance,knn,5,0.8812121212121212,0.8888888888888888,0.035953305922844146,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_importance,knn,10,0.9527272727272728,0.9545454545454546,0.01549004527326389,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_importance,lr,5,0.5137373737373738,0.5404040404040404,0.08919207171742263,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_importance,lr,10,0.6494949494949495,0.6565656565656565,0.02823318153408824,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_importance,svm,5,0.7595959595959596,0.7727272727272727,0.058717777867324225,25,25,5,5,10,0,True
classification,vowel-context,cif_one_tree,split_importance,svm,10,0.936969696969697,0.9343434343434344,0.01688460709661699,25,25,5,5,10,0,True
classification,warpAR10P,cif_default,split_count,knn,5,0.6506666666666666,0.6499999999999999,0.0979512350327674,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,knn,10,0.726,0.75,0.09014905352721045,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,knn,25,0.7953333333333333,0.7999999999999999,0.05999999999999999,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,knn,50,0.8220000000000001,0.8333333333333333,0.0722841614740048,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,knn,100,0.84,0.8333333333333333,0.09077852576871215,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,lr,5,0.6026666666666667,0.5666666666666667,0.1067924605467522,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,lr,10,0.7613333333333333,0.7666666666666667,0.11125546178852423,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,lr,25,0.8273333333333334,0.8333333333333333,0.0652417158073075,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,lr,50,0.9093333333333332,0.9166666666666666,0.051612875224006725,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,lr,100,0.9473333333333334,0.9666666666666666,0.05964400562845697,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,svm,5,0.6046666666666666,0.6166666666666667,0.11206396982676158,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,svm,10,0.6920000000000001,0.7,0.10487205608811219,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,svm,25,0.7726666666666666,0.7666666666666667,0.08345546605714217,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,svm,50,0.8546666666666667,0.85,0.07289007451610238,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_count,svm,100,0.8993333333333332,0.9166666666666666,0.07705217087815915,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,knn,5,0.6526666666666666,0.65,0.11238986378442446,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,knn,10,0.7306666666666666,0.75,0.0930053761886914,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,knn,25,0.8113333333333332,0.8333333333333333,0.09485856918670102,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,knn,50,0.856,0.8666666666666666,0.07903937134252918,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,knn,100,0.848,0.85,0.08810242355938361,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,lr,5,0.5933333333333333,0.6,0.11303883305208781,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,lr,10,0.7439999999999999,0.7833333333333334,0.11475416558242459,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,lr,25,0.8773333333333333,0.8833333333333332,0.07420567014373954,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,lr,50,0.93,0.95,0.057130455003342025,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,lr,100,0.9506666666666667,0.9666666666666666,0.05600099205470483,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,svm,5,0.6153333333333333,0.6333333333333333,0.11075498483890768,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,svm,10,0.7106666666666667,0.7166666666666667,0.11485498102680033,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,svm,25,0.8213333333333332,0.8333333333333333,0.08186483892277471,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,svm,50,0.88,0.8833333333333332,0.08122328620674137,25,25,5,5,2400,0,True
classification,warpAR10P,cif_default,split_importance,svm,100,0.9059999999999999,0.9166666666666666,0.07467212281652322,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,knn,5,0.6206666666666666,0.6166666666666667,0.0892717449389472,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,knn,10,0.684,0.6666666666666667,0.09900897826852764,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,knn,25,0.768,0.75,0.07830968910299291,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,knn,50,0.8333333333333333,0.85,0.07312470322826768,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,knn,100,0.8586666666666666,0.8666666666666666,0.09142898478742535,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,lr,5,0.5706666666666667,0.5833333333333333,0.1018668339149296,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,lr,10,0.698,0.7,0.10620995977569878,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,lr,25,0.8166666666666668,0.8166666666666668,0.08686942095062156,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,lr,50,0.8839999999999999,0.9,0.08653301660616576,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,lr,100,0.9366666666666665,0.95,0.05733268733486194,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,svm,5,0.5666666666666667,0.55,0.09941961204540709,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,svm,10,0.6573333333333333,0.6666666666666666,0.09754865832363221,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,svm,25,0.746,0.75,0.094437908270559,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,svm,50,0.816,0.8333333333333333,0.08719921848103744,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_count,svm,100,0.8966666666666666,0.9333333333333332,0.08093779046851922,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,knn,5,0.6613333333333332,0.65,0.11198131457888329,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,knn,10,0.7053333333333334,0.7,0.08494551630745875,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,knn,25,0.7973333333333333,0.8,0.08709296863229078,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,knn,50,0.8466666666666666,0.8333333333333333,0.08552669065744804,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,knn,100,0.8673333333333333,0.8833333333333332,0.07809656890077869,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,lr,5,0.5866666666666667,0.5666666666666667,0.0950146187582615,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,lr,10,0.7093333333333334,0.6833333333333333,0.09502436334766798,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,lr,25,0.8573333333333334,0.8666666666666666,0.07088723439378908,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,lr,50,0.9146666666666667,0.9333333333333332,0.0646070744893628,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,lr,100,0.9586666666666666,0.9666666666666666,0.04932882862316249,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,svm,5,0.6193333333333333,0.6333333333333333,0.10679246054675223,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,svm,10,0.694,0.7,0.10703062905334881,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,svm,25,0.8006666666666666,0.8,0.10402545984659858,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,svm,50,0.8546666666666667,0.8666666666666666,0.08409650541028574,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_bootstrap,split_importance,svm,100,0.8919999999999999,0.9333333333333332,0.08728412523774594,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,knn,5,0.6439999999999999,0.6333333333333333,0.10102254973794493,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,knn,10,0.7506666666666666,0.7666666666666667,0.0732006375199925,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,knn,25,0.7766666666666666,0.7666666666666666,0.08065128411643316,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,knn,50,0.826,0.8166666666666667,0.08754363991112596,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,knn,100,0.85,0.85,0.08150778195067333,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,lr,5,0.612,0.6,0.10870875122359099,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,lr,10,0.7553333333333333,0.7666666666666666,0.10851693842864313,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,lr,25,0.8266666666666665,0.8333333333333333,0.06871842709362766,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,lr,50,0.8939999999999999,0.9166666666666666,0.06986759965449992,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,lr,100,0.946,0.9666666666666666,0.05406614604489714,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,svm,5,0.608,0.6166666666666667,0.11727223788168185,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,svm,10,0.6986666666666665,0.6833333333333333,0.09597453365925311,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,svm,25,0.772,0.7666666666666667,0.07886932464761169,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,svm,50,0.8486666666666666,0.85,0.09064072341249675,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_count,svm,100,0.9019999999999999,0.9166666666666666,0.06514229439096018,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_importance,knn,5,0.6659999999999999,0.6833333333333333,0.11661506795467762,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_importance,knn,10,0.7426666666666667,0.7333333333333333,0.09078872503010821,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_importance,knn,25,0.8186666666666667,0.8166666666666668,0.08406897520841196,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_importance,knn,50,0.8406666666666667,0.85,0.08580770922803475,25,25,5,5,2400,0,True
classification,warpAR10P,cif_no_mute,split_importance,knn,100,0.8539999999999999,0.8833333333333332,0.08757007775786493,25,25,5,5,2400,0,True
