task,downstream_model,dataset,focus_method,baseline,n_k,supported_k,mean_delta,median_delta,start_delta,end_delta,delta_change,win_share,nonloss_share
regression,knn,comm_violence,cif,lgbm,5,"5,10,25,50,100",-0.030580412431102832,-0.034431621364006904,-0.034431621364006904,0.007913012766304295,0.0423446341303112,0.2,0.2
regression,knn,comm_violence,cif,pi,5,"5,10,25,50,100",-0.0406166332929689,-0.04618701974436046,-0.04618701974436046,0.00840606771071184,0.0545930874550723,0.2,0.2
regression,knn,comm_violence,cif,ptest_dc,5,"5,10,25,50,100",0.010628758290576478,0.01202413299741556,0.01202413299741556,0.01591281523633592,0.00388868223892036,1.0,1.0
regression,knn,comm_violence,cif,ptest_pc,5,"5,10,25,50,100",0.01688398215127316,0.01184225194848143,0.01184225194848143,0.03443668447876447,0.022594432530283037,0.8,0.8
regression,knn,comm_violence,cif,ptest_rdc,5,"5,10,25,50,100",0.005939546710969768,0.00782037075934816,0.00977767779770422,0.01956055847674021,0.009782880679035988,0.8,0.8
regression,knn,comm_violence,cif,r_cforest,5,"5,10,25,50,100",0.4666839636624827,0.4376699520244547,0.7677227518943497,0.22454635967412517,-0.5431763922202245,1.0,1.0
regression,knn,comm_violence,cif,r_ctree,5,"5,10,25,50,100",0.3119513936983613,0.3098378958946464,0.4042810467783244,0.17467680901938865,-0.22960423775893574,1.0,1.0
regression,knn,comm_violence,cif,rf,5,"5,10,25,50,100",-0.0463665055924628,-0.04533852363132174,-0.04533852363132174,-0.0094444392516021,0.03589408437971964,0.0,0.0
regression,knn,comm_violence,cif,rfe,5,"5,10,25,50,100",0.009069087426071354,0.0035279348417638356,0.0035279348417638356,0.012051527627117475,0.00852359278535364,0.8,0.8
regression,knn,comm_violence,cif,xgb,5,"5,10,25,50,100",-0.04238666700472242,-0.03347472642010241,-0.024605560299701512,-0.023031353923833375,0.0015742063758681368,0.0,0.0
regression,knn,community_crime,cif,boruta,5,"5,10,25,50,100",-0.0008654967999148999,-0.004922777880257301,0.03552441759823899,0.0005364422083641296,-0.03498797538987486,0.4,0.4
regression,knn,community_crime,cif,cat,5,"5,10,25,50,100",-0.01638368851942129,-0.01635793728189683,-0.035754828547815753,-0.001821050551034542,0.03393377799678121,0.2,0.2
regression,knn,community_crime,cif,cit,5,"5,10,25,50,100",0.00254293914737187,0.016486609442236677,-0.03005275066433777,0.016486609442236677,0.046539360106574446,0.6,0.6
regression,knn,community_crime,cif,cpi,5,"5,10,25,50,100",0.15200844089722526,0.10623523372741789,0.33413184090978043,0.05311555944339241,-0.281016281466388,1.0,1.0
regression,knn,community_crime,cif,et,5,"5,10,25,50,100",-0.010483628309708837,-0.011024899341947725,-0.011024899341947725,0.0031409003900898513,0.014165799732037576,0.2,0.2
regression,knn,community_crime,cif,lgbm,5,"5,10,25,50,100",-0.014312996021546898,-0.013017035620302542,-0.03902540286204781,0.004637083212188031,0.04366248607423584,0.2,0.2
regression,knn,community_crime,cif,pi,5,"5,10,25,50,100",-0.00868970619339795,-0.006226095699852663,-0.03363627351824472,0.006089897181809523,0.03972617070005424,0.4,0.4
regression,knn,community_crime,cif,ptest_dc,5,"5,10,25,50,100",0.003182739459939232,0.006665957731129213,-0.01984987054267162,0.004980725132649133,0.024830595675320755,0.8,0.8
regression,knn,community_crime,cif,ptest_pc,5,"5,10,25,50,100",-8.127877180306165e-05,0.0037005842904253017,-0.018189631002939022,0.0023330216466203035,0.020522652649559325,0.8,0.8
regression,knn,community_crime,cif,ptest_rdc,5,"5,10,25,50,100",-0.002149141187652903,0.0002443089413040056,-0.011327038161064285,0.0002443089413040056,0.01157134710236829,0.6,0.6
regression,knn,community_crime,cif,r_cforest,5,"5,10,25,50,100",0.05265609280406576,0.051008009982807634,0.09438779318884483,0.017751298315322628,-0.0766364948735222,1.0,1.0
regression,knn,community_crime,cif,r_ctree,5,"5,10,25,50,100",0.03253072553652703,0.034747734707982314,0.059521012797249084,-0.0015112277528365192,-0.061032240550085604,0.8,0.8
regression,knn,community_crime,cif,rf,5,"5,10,25,50,100",-0.012308303088317474,-0.01355365029801725,-0.01355365029801725,-0.0022594822505567214,0.011294168047460529,0.0,0.0
regression,knn,community_crime,cif,rfe,5,"5,10,25,50,100",-0.01512449107541538,-0.012071936076497258,-0.03227304717324431,-0.0011265779127053177,0.03114646926053899,0.0,0.0
regression,knn,community_crime,cif,xgb,5,"5,10,25,50,100",-0.016357713231518266,-0.016020954406281485,-0.03270974707234231,0.00044703232304821316,0.03315677939539052,0.2,0.2
regression,knn,facebook,cif,boruta,2,"5,10",0.00920297431052064,0.00920297431052064,0.02165093705504484,-0.0032449884340035595,-0.0248959254890484,0.5,0.5
regression,knn,facebook,cif,cat,2,"5,10",0.010709746358505912,0.010709746358505912,0.0003776331851201853,0.021041859531891638,0.020664226346771453,1.0,1.0
regression,knn,facebook,cif,cit,2,"5,10",-0.021343193054318754,-0.021343193054318754,-0.0204092925706566,-0.022277093537980908,-0.0018678009673243068,0.0,0.0
regression,knn,facebook,cif,cpi,2,"5,10",0.027348647975777518,0.027348647975777518,0.017936532751831158,0.03676076319972388,0.01882423044789272,1.0,1.0
regression,knn,facebook,cif,et,2,"5,10",0.00808387755990947,0.00808387755990947,0.004196538914948977,0.011971216204869961,0.007774677289920984,1.0,1.0
regression,knn,facebook,cif,lgbm,2,"5,10",-0.0005645146536628065,-0.0005645146536628065,0.008663995437176553,-0.009793024744502166,-0.01845702018167872,0.5,0.5
regression,knn,facebook,cif,pi,2,"5,10",0.02063839977804882,0.02063839977804882,0.0052774221750967465,0.0359993773810009,0.03072195520590415,1.0,1.0
regression,knn,facebook,cif,ptest_dc,2,"5,10",-0.005871835480694643,-0.005871835480694643,-0.0016786755780999751,-0.01006499538328931,-0.008386319805189335,0.0,0.0
regression,knn,facebook,cif,ptest_pc,2,"5,10",-0.004742894729626468,-0.004742894729626468,-0.004018966349702335,-0.0054668231095506,-0.001447856759848265,0.0,0.0
regression,knn,facebook,cif,ptest_rdc,2,"5,10",-0.00581806771348814,-0.00581806771348814,-0.0015711400436869694,-0.01006499538328931,-0.00849385533960234,0.0,0.0
regression,knn,facebook,cif,r_cforest,2,"5,10",0.020069875091570155,0.020069875091570155,0.015879941823051635,0.024259808360088675,0.00837986653703704,1.0,1.0
regression,knn,facebook,cif,r_ctree,2,"5,10",0.047049363350486595,0.047049363350486595,0.000492599617074263,0.09360612708389893,0.09311352746682466,1.0,1.0
regression,knn,facebook,cif,rf,2,"5,10",0.0012062117861539323,0.0012062117861539323,0.002518943256777928,-0.00010651968447006332,-0.0026254629412479913,0.5,0.5
regression,knn,facebook,cif,rfe,2,"5,10",0.0018446514699645977,0.0018446514699645977,0.0013681303340540296,0.002321172605875166,0.0009530422718211362,1.0,1.0
regression,knn,facebook,cif,xgb,2,"5,10",0.018975428491304958,0.018975428491304958,0.008202871579389592,0.029747985403220323,0.02154511382383073,1.0,1.0
regression,knn,imports-85,cif,boruta,4,"5,10,25,50",0.022309310304063662,0.021669456435249035,-0.0013504195942881658,0.03896006332025137,0.040310482914539536,0.75,0.75
regression,knn,imports-85,cif,cat,4,"5,10,25,50",0.010682021976780837,0.005960887024252126,-0.0009301103154487622,0.03173642417406786,0.03266653448951662,0.75,0.75
regression,knn,imports-85,cif,cit,4,"5,10,25,50",0.03005916342108436,0.030248345420104794,0.01925601478666994,0.03688137689314208,0.017625362106472142,1.0,1.0
regression,knn,imports-85,cif,cpi,4,"5,10,25,50",0.07877475259325153,0.05003631629057598,0.1938872566735973,0.021139121118256887,-0.1727481355553404,1.0,1.0
regression,knn,imports-85,cif,et,4,"5,10,25,50",-0.007870677488298505,-0.0138198544605585,-0.003185726936657307,0.03086986164449912,0.034055588581156426,0.25,0.25
regression,knn,imports-85,cif,lgbm,4,"5,10,25,50",0.021138942284613604,0.02660271549605492,-0.003369799847362853,0.032841492335197064,0.03621129218255992,0.75,0.75
regression,knn,imports-85,cif,pi,4,"5,10,25,50",0.01505916975795435,0.009884402937950454,0.016255579050543978,-0.0023484688795930575,-0.018604047930137035,0.75,0.75
regression,knn,imports-85,cif,ptest_dc,4,"5,10,25,50",0.010316436114899658,0.008068507874187447,0.010029139469245218,0.023615249478325384,0.013586110009080166,1.0,1.0
regression,knn,imports-85,cif,ptest_pc,4,"5,10,25,50",-0.002488369459158035,-0.002648217617928217,0.0057485693928917,0.01162186206057425,0.00587329266768255,0.5,0.5
regression,knn,imports-85,cif,ptest_rdc,4,"5,10,25,50",0.011455778612124184,0.011581823408913616,-0.013259589671599015,0.01891492117935134,0.032174510850950355,0.75,0.75
regression,knn,imports-85,cif,r_cforest,4,"5,10,25,50",0.015594312798893756,0.012950525815059566,0.01765363424807531,0.001137613678947158,-0.016516020569128154,1.0,1.0
regression,knn,imports-85,cif,r_ctree,4,"5,10,25,50",0.008541466305677703,0.00965403796972647,0.01112426037384584,0.02317979708529805,0.012055536711452208,0.75,0.75
regression,knn,imports-85,cif,rf,4,"5,10,25,50",0.01975520630546218,0.019796368808831788,-0.006464808410750478,0.045892896014935625,0.0523577044256861,0.75,0.75
regression,knn,imports-85,cif,rfe,4,"5,10,25,50",0.017285278238977853,0.0184185878940612,-0.008290407596566851,0.04059434476435586,0.04888475236092271,0.75,0.75
regression,knn,imports-85,cif,xgb,4,"5,10,25,50",0.022942999848815954,0.022026693250682017,0.012419157549469428,0.031634228951894605,0.019215071402425177,1.0,1.0
regression,knn,residential,cif,boruta,5,"5,10,25,50,100",0.08948193801848787,0.06643950938232646,0.028142498120542814,0.0224500113177033,-0.005692486802839514,1.0,1.0
regression,knn,residential,cif,cat,5,"5,10,25,50,100",0.04361523714571951,0.03240191906977241,0.007810937940235685,0.021450111200297717,0.013639173260062032,1.0,1.0
regression,knn,residential,cif,cit,5,"5,10,25,50,100",0.03591408020193687,0.016454734014139438,-0.011583189987721787,-0.0009777615445127896,0.010605428443208997,0.6,0.6
regression,knn,residential,cif,cpi,5,"5,10,25,50,100",0.08899345778739706,0.11748469142657658,0.07401735080642424,0.00548078223393389,-0.06853656857249035,1.0,1.0
regression,knn,residential,cif,et,5,"5,10,25,50,100",0.013844870653297292,0.004593441137829446,0.0022655482207926125,0.020810020493886805,0.018544472273094192,1.0,1.0
regression,knn,residential,cif,lgbm,5,"5,10,25,50,100",0.07604015145350491,0.057555391952248125,0.0253725058579658,0.021738170039181104,-0.0036343358187846952,1.0,1.0
regression,knn,residential,cif,pi,5,"5,10,25,50,100",0.07664315431427497,0.06222222663706112,0.02040131137694201,0.019596621663006686,-0.0008046897139353248,1.0,1.0
regression,knn,residential,cif,ptest_dc,5,"5,10,25,50,100",-0.023929347965102044,-0.02631409870311352,8.099785737036846e-05,-0.028635186586766448,-0.028716184444136816,0.2,0.2
regression,knn,residential,cif,ptest_pc,5,"5,10,25,50,100",-0.03654736193243524,-0.03176675591355227,-0.015934219981027287,-0.03176675591355227,-0.015832535932524983,0.0,0.0
regression,knn,residential,cif,ptest_rdc,5,"5,10,25,50,100",-0.036018278774253676,-0.025535029047282554,-0.020496553910990145,-0.02069074904908097,-0.00019419513809082467,0.0,0.0
regression,knn,residential,cif,r_cforest,5,"5,10,25,50,100",0.29050909569538197,0.3573722495517383,0.5463532756507932,-0.03415713729204517,-0.5805104129428383,0.8,0.8
regression,knn,residential,cif,r_ctree,5,"5,10,25,50,100",0.05052740946864296,0.059312037430832354,-0.005071956434603231,0.020316971158870323,0.025388927593473554,0.8,0.8
regression,knn,residential,cif,rf,5,"5,10,25,50,100",0.08642919125206676,0.06384882393007996,0.01932471556627391,0.022906578491527774,0.0035818629252538647,1.0,1.0
regression,knn,residential,cif,rfe,5,"5,10,25,50,100",0.09074938815097933,0.07513552318861882,0.03238157789591356,0.021784715136059507,-0.010596862759854053,1.0,1.0
regression,knn,residential,cif,xgb,5,"5,10,25,50,100",0.07360136252543914,0.04856045434018452,0.0027859083255489248,0.021314167700629993,0.01852825937508107,1.0,1.0
regression,ridge,coepra1,cif,boruta,5,"5,10,25,50,100",0.036962534926393786,-0.0033572436196849104,0.30143600071447896,-0.26350666387232513,-0.5649426645868041,0.4,0.4
regression,ridge,coepra1,cif,cat,5,"5,10,25,50,100",0.6809063302111599,0.155892650874144,0.022911460307386278,3.05373811499878,3.030826654691394,0.8,0.8
regression,ridge,coepra1,cif,cit,5,"5,10,25,50,100",0.07606875091140393,0.07196939122102815,0.07196939122102815,0.020271988768424593,-0.051697402452603555,1.0,1.0
regression,ridge,coepra1,cif,cpi,5,"5,10,25,50,100",1.0995752696774606,0.8216283034861291,0.8216283034861291,0.5980229862852919,-0.2236053172008372,1.0,1.0
regression,ridge,coepra1,cif,et,5,"5,10,25,50,100",-0.0396986458343133,-0.1058922801852166,-0.020876686303409747,0.2511102161660478,0.27198690246945756,0.2,0.2
regression,ridge,coepra1,cif,lgbm,5,"5,10,25,50,100",1.9388157295272592,1.8026738833085563,1.8026738833085563,0.7318494189633582,-1.070824464345198,1.0,1.0
regression,ridge,coepra1,cif,pi,5,"5,10,25,50,100",0.14963049173348764,0.18621142061857573,0.18621142061857573,0.20634653851183715,0.020135117893261417,1.0,1.0
regression,ridge,coepra1,cif,ptest_dc,5,"5,10,25,50,100",-0.04587179689843215,-0.025414152440889876,-0.025414152440889876,-0.10848545174568171,-0.08307129930479183,0.2,0.2
regression,ridge,coepra1,cif,ptest_pc,5,"5,10,25,50,100",-0.07501124838069388,-0.06546174967441527,0.030539340245652496,-0.295736950939773,-0.32627629118542545,0.4,0.4
regression,ridge,coepra1,cif,ptest_rdc,5,"5,10,25,50,100",0.22760363476901144,0.05962267112181968,0.09307800520636911,0.9927753004092539,0.8996972952028848,0.8,0.8
regression,ridge,coepra1,cif,r_cforest,5,"5,10,25,50,100",0.09862289649526028,0.12251995644516395,0.2083341698851588,-0.10612674493023389,-0.3144609148153927,0.8,0.8
regression,ridge,coepra1,cif,r_ctree,5,"5,10,25,50,100",0.7247862959740254,0.44031425959032006,0.07101272893688637,0.44031425959032006,0.3693015306534337,1.0,1.0
regression,ridge,coepra1,cif,rf,5,"5,10,25,50,100",0.04567403274396907,0.03530778290007039,0.18418447640318106,-0.06811988417196749,-0.25230436057514855,0.6,0.6
regression,ridge,coepra1,cif,rfe,5,"5,10,25,50,100",-0.04177501971062448,-0.08059586563812582,-0.08059586563812582,0.11738089609209831,0.19797676173022413,0.4,0.4
regression,ridge,coepra1,cif,xgb,5,"5,10,25,50,100",0.594420433761725,0.16264734233394118,-3.4388931963280633e-05,1.7041322643003398,1.7041666532323032,0.6,0.6
regression,ridge,coepra2,cif,boruta,5,"5,10,25,50,100",-0.7931538960641216,-0.7573553029172441,-0.9100153561100729,-0.46424210786731074,0.44577324824276215,0.0,0.0
regression,ridge,coepra2,cif,cat,5,"5,10,25,50,100",0.03898784132514525,-0.3793189309002841,-0.3793189309002841,-0.509835919577158,-0.1305169886768739,0.2,0.2
regression,ridge,coepra2,cif,cit,5,"5,10,25,50,100",0.2221380483026923,0.21579922995128342,0.2603762433612623,0.21518411995232334,-0.04519212340893897,1.0,1.0
regression,ridge,coepra2,cif,cpi,5,"5,10,25,50,100",1.2032639233502744,0.9084627253825224,-0.012387075297517924,2.4936956541458075,2.5060827294433254,0.8,0.8
regression,ridge,coepra2,cif,et,5,"5,10,25,50,100",-0.6716717879994885,-0.7100693429254111,-0.7100693429254111,-0.5899572970695613,0.12011204585584978,0.0,0.0
regression,ridge,coepra2,cif,lgbm,5,"5,10,25,50,100",0.7677722692875946,-0.002169786184041178,2.90122414555864,-0.30082790847425755,-3.2020520540328974,0.4,0.4
regression,ridge,coepra2,cif,pi,5,"5,10,25,50,100",-0.30407585711065216,-0.39645256154490044,-0.6508630624576497,0.3691474624299841,1.0200105248876339,0.4,0.4
regression,ridge,coepra2,cif,ptest_dc,5,"5,10,25,50,100",0.1478064894198343,-0.12412734585651508,0.4294995399473852,-0.40487609128700586,-0.8343756312343911,0.4,0.4
regression,ridge,coepra2,cif,ptest_pc,5,"5,10,25,50,100",-0.003381699213535194,-0.008003027288378206,0.8495483412499018,0.1702074875866152,-0.6793408536632866,0.4,0.4
regression,ridge,coepra2,cif,ptest_rdc,5,"5,10,25,50,100",0.8933165266125964,0.4248479605682427,-0.18339963513862145,0.9583647600016827,1.1417643951403043,0.8,0.8
regression,ridge,coepra2,cif,r_cforest,5,"5,10,25,50,100",-0.33609460584901074,-0.44423427235477386,-0.6328592210401633,0.02460530027012231,0.6574645213102857,0.4,0.4
regression,ridge,coepra2,cif,r_ctree,5,"5,10,25,50,100",0.15841775889201692,0.2462014224929454,-0.5702357483377458,0.32400089084177564,0.8942366391795215,0.6,0.6
regression,ridge,coepra2,cif,rf,5,"5,10,25,50,100",-0.8023519769119305,-0.7885771188008619,-0.9909036781160353,-0.7885771188008619,0.2023265593151734,0.0,0.0
regression,ridge,coepra2,cif,rfe,5,"5,10,25,50,100",-0.5429602197891624,-0.5678773606614038,-0.48705186687317337,0.050410906069636496,0.5374627729428099,0.2,0.2
regression,ridge,coepra2,cif,xgb,5,"5,10,25,50,100",0.8103386447676059,0.5934073760347296,-0.6811809821287778,2.372322338567888,3.0535033206966657,0.6,0.6
regression,ridge,coepra3,cif,boruta,5,"5,10,25,50,100",0.1516020542306727,0.18547335850843022,-0.06831646598292425,0.18547335850843022,0.25378982449135445,0.8,0.8
regression,ridge,coepra3,cif,cat,5,"5,10,25,50,100",0.1543096328445769,0.1318883472573604,0.041999524101211105,0.2863191641123855,0.2443196400111744,1.0,1.0
regression,ridge,coepra3,cif,cit,5,"5,10,25,50,100",-0.014297859984920147,0.02120066906216339,0.02120066906216339,-0.3716904515878924,-0.39289112065005577,0.8,0.8
regression,ridge,coepra3,cif,cpi,5,"5,10,25,50,100",0.06832074614371267,0.09486338018558839,-0.03874127579617835,-0.024468424035422764,0.014272851760755587,0.6,0.6
regression,ridge,coepra3,cif,et,5,"5,10,25,50,100",0.12503729326319105,0.1056291977848953,0.0426774581638783,-0.034982794586418786,-0.07766025275029709,0.8,0.8
regression,ridge,coepra3,cif,lgbm,5,"5,10,25,50,100",0.09196747766616606,0.09010771474204773,-0.16952916731605777,0.4234167775943833,0.5929459449104411,0.6,0.6
regression,ridge,coepra3,cif,pi,5,"5,10,25,50,100",0.47943787519301245,0.14648840464308718,-0.034510480110571624,2.0745468969634007,2.1090573770739725,0.8,0.8
regression,ridge,coepra3,cif,ptest_dc,5,"5,10,25,50,100",0.05036777931781894,0.09577927064606392,0.09577927064606392,-0.28831201165874604,-0.38409128230480993,0.8,0.8
regression,ridge,coepra3,cif,ptest_pc,5,"5,10,25,50,100",0.04127682194545027,0.09450296237571741,0.07901681854190434,-0.4132493722799511,-0.49226619082185546,0.8,0.8
regression,ridge,coepra3,cif,ptest_rdc,5,"5,10,25,50,100",0.20231285130012103,0.1824421471900658,0.13961979774810385,0.05334040530790213,-0.08627939244020172,1.0,1.0
regression,ridge,coepra3,cif,r_cforest,5,"5,10,25,50,100",0.036184050450394176,0.12069004341035122,0.010146521281834603,-0.31301935184903756,-0.3231658731308722,0.8,0.8
regression,ridge,coepra3,cif,r_ctree,5,"5,10,25,50,100",0.7293728882705927,0.07845822964559163,-0.04542363195264494,0.07845822964559163,0.12388186159823657,0.8,0.8
regression,ridge,coepra3,cif,rf,5,"5,10,25,50,100",0.051845758286027596,0.04427036770020566,-0.029701020039385836,0.08899919680660567,0.11870021684599151,0.8,0.8
regression,ridge,coepra3,cif,rfe,5,"5,10,25,50,100",0.1935000163589943,0.14745323985907657,-0.009553646104507083,0.3791691665832409,0.388722812687748,0.8,0.8
regression,ridge,coepra3,cif,xgb,5,"5,10,25,50,100",0.12198060995423013,0.0796579392648009,-0.04553271881150289,0.35992485017294457,0.40545756898444746,0.8,0.8
regression,ridge,comm_violence,cif,boruta,5,"5,10,25,50,100",0.0488854615977949,0.011915956697663876,0.19997096454740815,0.011915956697663876,-0.18805500784974427,0.8,0.8
regression,ridge,comm_violence,cif,cat,5,"5,10,25,50,100",-0.0067513384036539835,-0.0061534645418066525,-0.0061534645418066525,0.020037525733318295,0.026190990275124948,0.2,0.2
regression,ridge,comm_violence,cif,cit,5,"5,10,25,50,100",0.0086404055396617,0.0068802692719276415,-0.00020794333766194217,0.020654863564751658,0.0208628069024136,0.8,0.8
regression,ridge,comm_violence,cif,cpi,5,"5,10,25,50,100",-0.008933584350094814,-0.012746940511740634,0.006514486056870883,0.0020604727358837227,-0.00445401332098716,0.4,0.4
regression,ridge,comm_violence,cif,et,5,"5,10,25,50,100",-0.015262347856219027,-0.018121252438111468,0.0004348902334844196,-0.006199690366862076,-0.006634580600346496,0.2,0.2
regression,ridge,comm_violence,cif,lgbm,5,"5,10,25,50,100",-0.0013738141396465453,-0.0005436070246758185,-0.0005436070246758185,0.01636737016610801,0.016910977190783827,0.4,0.4
regression,ridge,comm_violence,cif,pi,5,"5,10,25,50,100",-0.006419947117127412,-0.005258023713657245,-0.005258023713657245,0.015119361279603671,0.020377384993260916,0.2,0.2
regression,ridge,comm_violence,cif,ptest_dc,5,"5,10,25,50,100",0.023342876355632414,0.012963225833093617,0.012963225833093617,0.06512500857774484,0.05216178274465122,1.0,1.0
regression,ridge,comm_violence,cif,ptest_pc,5,"5,10,25,50,100",0.009288524602071857,0.005021888646531081,0.012631188395945014,0.027988096793118644,0.01535690839717363,0.8,0.8
regression,ridge,comm_violence,cif,ptest_rdc,5,"5,10,25,50,100",0.02715507746916308,0.02846983525325697,0.012433365597090962,0.06446350177175564,0.052030136174664676,1.0,1.0
regression,ridge,comm_violence,cif,r_cforest,5,"5,10,25,50,100",0.05540565243265398,0.05399708515775914,0.1011846272642295,0.05399708515775914,-0.04718754210647036,1.0,1.0
regression,ridge,comm_violence,cif,r_ctree,5,"5,10,25,50,100",0.5956170758030147,0.5756843526523865,0.7250493801049737,0.4695648427542025,-0.25548453735077115,1.0,1.0
regression,ridge,comm_violence,cif,rf,5,"5,10,25,50,100",-0.00597909068247251,-0.0061534645418066525,-0.0061534645418066525,0.0048780398919797685,0.011031504433786421,0.4,0.4
regression,ridge,comm_violence,cif,rfe,5,"5,10,25,50,100",0.02446410217962245,0.025282410345229378,0.03171545991096336,0.02112963647996613,-0.010585823430997232,1.0,1.0
regression,ridge,comm_violence,cif,xgb,5,"5,10,25,50,100",-0.01191052910982906,-0.009800494042451646,-0.0009300659768647357,-0.009800494042451646,-0.00887042806558691,0.0,0.0
regression,ridge,community_crime,cif,boruta,5,"5,10,25,50,100",0.011274696554137709,-0.006830254238175737,0.08717190347714066,-0.010405962548892367,-0.09757786602603302,0.2,0.2
regression,ridge,community_crime,cif,cat,5,"5,10,25,50,100",-0.006593827152174936,-0.006645592958527957,-0.001247371881267001,-0.006645592958527957,-0.005398221077260956,0.0,0.0
regression,ridge,community_crime,cif,cit,5,"5,10,25,50,100",0.014347302964788899,0.018448765922534083,-0.005379537449895833,0.03348470276805915,0.03886424021795498,0.6,0.6
regression,ridge,community_crime,cif,cpi,5,"5,10,25,50,100",0.14955668138288464,0.09444312316064307,0.37821154388153766,0.022961884317430625,-0.35524965956410703,1.0,1.0
regression,ridge,community_crime,cif,et,5,"5,10,25,50,100",-0.005572989534849859,-0.005753349089974158,0.001145185623146805,-0.004480696892410041,-0.005625882515556846,0.2,0.2
regression,ridge,community_crime,cif,lgbm,5,"5,10,25,50,100",-0.008871728923820533,-0.009688756480609295,-0.002752503471789458,-0.009688756480609295,-0.006936253008819837,0.0,0.0
regression,ridge,community_crime,cif,pi,5,"5,10,25,50,100",-0.005464551615287583,-0.005252028000829023,-0.005252028000829023,-0.0004393188652314084,0.004812709135597615,0.0,0.0
regression,ridge,community_crime,cif,ptest_dc,5,"5,10,25,50,100",0.004280231722113869,0.006411086093845886,0.0019315374995325651,0.006500398043951083,0.004568860544418518,0.8,0.8
regression,ridge,community_crime,cif,ptest_pc,5,"5,10,25,50,100",0.004496062115462674,0.004208757769078586,0.0018577772158803185,0.006575734862509286,0.0047179576466289674,1.0,1.0
regression,ridge,community_crime,cif,ptest_rdc,5,"5,10,25,50,100",-0.0026247591930932844,-0.0032040851038491747,-0.010992777459418623,0.004473453022967089,0.015466230482385712,0.4,0.4
regression,ridge,community_crime,cif,r_cforest,5,"5,10,25,50,100",0.008534688537692459,0.00738112560518811,0.019869545816479706,0.003791024750581462,-0.016078521065898244,1.0,1.0
regression,ridge,community_crime,cif,r_ctree,5,"5,10,25,50,100",0.019233869288270134,0.0052555246589496285,0.06963563957425556,-0.012400508853135372,-0.08203614842739093,0.6,0.6
regression,ridge,community_crime,cif,rf,5,"5,10,25,50,100",-0.009993228257843679,-0.009263041111684078,-0.008446445511934852,-0.009263041111684078,-0.0008165955997492258,0.0,0.0
regression,ridge,community_crime,cif,rfe,5,"5,10,25,50,100",-0.0062164286989891075,-0.005454014341661373,-0.004825824437186821,-0.005454014341661373,-0.000628189904474552,0.0,0.0
regression,ridge,community_crime,cif,xgb,5,"5,10,25,50,100",0.11001729895729953,0.0392299729603115,0.32893358485080887,0.0171848047255595,-0.31174878012524937,1.0,1.0
regression,ridge,facebook,cif,boruta,2,"5,10",0.0015624413342838483,0.0015624413342838483,0.003112967040518999,1.1915628048697613e-05,-0.0031010514124703015,1.0,1.0
regression,ridge,facebook,cif,cat,2,"5,10",-9.165698471313988e-07,-9.165698471313988e-07,-2.3008823510917153e-06,4.677426568289178e-07,2.768625007920633e-06,0.5,0.5
regression,ridge,facebook,cif,cit,2,"5,10",0.0003208062769131659,0.0003208062769131659,0.0006153288102307419,2.6283743595589826e-05,-0.0005890450666351521,1.0,1.0
regression,ridge,facebook,cif,cpi,2,"5,10",0.0013047957877447836,0.0013047957877447836,0.00143448637906185,0.001175105196427717,-0.000259381182634133,1.0,1.0
regression,ridge,facebook,cif,et,2,"5,10",-7.812805608020668e-07,-7.812805608020668e-07,8.306633586530054e-07,-2.393224480257139e-06,-3.2238878389101444e-06,0.5,0.5
regression,ridge,facebook,cif,lgbm,2,"5,10",0.00024024592398452782,0.00024024592398452782,0.00037893009638556574,0.0001015617515834899,-0.00027736834480207584,1.0,1.0
regression,ridge,facebook,cif,pi,2,"5,10",0.0014096111706556336,0.0014096111706556336,0.001436139900299671,0.001383082441011596,-5.305745928807504e-05,1.0,1.0
regression,ridge,facebook,cif,ptest_dc,2,"5,10",5.871521701950044e-06,5.871521701950044e-06,-1.3211966783943652e-06,1.3064240082294454e-05,1.4385436760688819e-05,0.5,0.5
regression,ridge,facebook,cif,ptest_pc,2,"5,10",2.7710231921274087e-06,2.7710231921274087e-06,-1.2611549298213731e-06,6.8032013140761904e-06,8.064356243897564e-06,0.5,0.5
regression,ridge,facebook,cif,ptest_rdc,2,"5,10",1.1266960179834307e-06,1.1266960179834307e-06,-1.0810848046327592e-05,1.3064240082294454e-05,2.3875088128622046e-05,0.5,0.5
regression,ridge,facebook,cif,r_cforest,2,"5,10",6.329614592404109e-06,6.329614592404109e-06,1.62252765039117e-05,-3.5660473191034825e-06,-1.9791323823015183e-05,0.5,0.5
regression,ridge,facebook,cif,r_ctree,2,"5,10",0.0012426377849842352,0.0012426377849842352,0.0012482355870159223,0.001237039982952548,-1.1195604063374276e-05,1.0,1.0
regression,ridge,facebook,cif,rf,2,"5,10",4.348447336988137e-06,4.348447336988137e-06,4.015128401979595e-07,8.295381833778315e-06,7.893868993580355e-06,1.0,1.0
regression,ridge,facebook,cif,rfe,2,"5,10",3.101469300270665e-07,3.101469300270665e-07,-1.1178226816399572e-06,1.7381165416940902e-06,2.8559392233340475e-06,0.5,0.5
regression,ridge,facebook,cif,xgb,2,"5,10",0.0008830760547650085,0.0008830760547650085,0.001466258694788336,0.00029989341474168096,-0.001166365280046655,1.0,1.0
