study,dataset,task,kind,design_family,n_samples,n_features,n_informative,informative_fraction,dataset_seed,method,seed,n_estimators,n_split_events,n_true_split_events,n_noise_split_events,distinct_noise_features_used,informative_indices,sweep_n_estimators
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,et,0,500,124500,20372,104128,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,et,1,500,124500,20516,103984,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,et,2,500,124500,20586,103914,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,et,3,500,124500,20441,104059,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,et,4,500,124500,20246,104254,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif,0,500,696,250,446,257,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif,1,500,695,249,446,257,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif,2,500,691,248,443,255,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif,3,500,691,248,443,255,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif,4,500,691,248,443,255,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif_all,0,500,10841,3175,7666,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif_all,1,500,10845,3177,7668,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif_all,2,500,10856,3179,7677,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif_all,3,500,10836,3180,7656,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,cif_all,4,500,10843,3181,7662,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,rf,0,500,78745,3865,74880,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,rf,1,500,78678,3820,74858,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,rf,2,500,78459,3813,74646,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,rf,3,500,78574,3866,74708,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,rf,4,500,78635,3804,74831,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,et,0,500,124500,6724,117776,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,et,1,500,124500,6567,117933,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,et,2,500,124500,6543,117957,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,et,3,500,124500,6617,117883,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,107218,et,4,500,124500,6604,117896,490,"0,230,294,390,75,16,98,212,103,69",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif,0,500,847,161,686,445,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif,1,500,845,161,684,444,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif,2,500,845,161,684,444,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif,3,500,840,160,680,439,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif,4,500,849,163,686,443,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif_all,0,500,12195,2567,9628,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif_all,1,500,12196,2567,9629,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif_all,2,500,12178,2568,9610,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif_all,3,500,12170,2567,9603,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,cif_all,4,500,12167,2569,9598,989,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,rf,0,500,78745,2666,76079,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,rf,1,500,78678,2657,76021,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,rf,2,500,78459,2654,75805,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,rf,3,500,78574,2675,75899,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,rf,4,500,78635,2675,75960,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,et,0,500,124500,4515,119985,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,et,1,500,124500,4488,120012,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,et,2,500,124500,4458,120042,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,et,3,500,124500,4452,120048,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,107718,et,4,500,124500,4564,119936,990,"960,150,547,817,777,450,185,785,226,93",500
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif,0,1000,700,213,487,94,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif,1,1000,698,212,486,94,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif,2,1000,697,212,485,94,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif,3,1000,697,211,486,94,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif,4,1000,698,211,487,94,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif_all,0,1000,30607,18404,12203,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif_all,1,1000,30608,18404,12204,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif_all,2,1000,30606,18402,12204,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif_all,3,1000,30607,18404,12203,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,cif_all,4,1000,30600,18403,12197,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,rf,0,1000,157555,17928,139627,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,rf,1,1000,157188,17995,139193,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,rf,2,1000,156874,17902,138972,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,rf,3,1000,157213,18100,139113,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,rf,4,1000,157128,17940,139188,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,et,0,1000,249000,27044,221956,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,et,1,1000,249000,27114,221886,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,et,2,1000,249000,27064,221936,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,et,3,1000,249000,26975,222025,99,16,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,16818,et,4,1000,249000,27225,221775,99,16,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif,0,1000,1113,136,977,372,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif,1,1000,1113,136,977,372,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif,2,1000,1110,136,974,372,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif,3,1000,1108,135,973,372,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif,4,1000,1107,135,972,372,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif_all,0,1000,25449,7913,17536,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif_all,1,1000,25440,7914,17526,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif_all,2,1000,25441,7914,17527,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif_all,3,1000,25434,7914,17520,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,cif_all,4,1000,25419,7915,17504,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,rf,0,1000,157555,7534,150021,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,rf,1,1000,157188,7466,149722,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,rf,2,1000,156874,7520,149354,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,rf,3,1000,157213,7483,149730,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,rf,4,1000,157128,7516,149612,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,et,0,1000,249000,12645,236355,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,et,1,1000,249000,12738,236262,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,et,2,1000,249000,12687,236313,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,et,3,1000,249000,12686,236314,499,161,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,17218,et,4,1000,249000,12545,236455,499,161,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif,0,1000,1222,94,1128,581,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif,1,1000,1222,94,1128,581,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif,2,1000,1223,94,1129,582,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif,3,1000,1223,94,1129,582,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif,4,1000,1225,95,1130,582,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif_all,0,1000,37010,18424,18586,998,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif_all,1,1000,37007,18422,18585,998,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif_all,2,1000,37002,18421,18581,998,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif_all,3,1000,37005,18421,18584,998,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif_all,4,1000,36999,18421,18578,998,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,0,1000,157555,14212,143343,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,1,1000,157188,14149,143039,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,2,1000,156874,14163,142711,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,3,1000,157213,14265,142948,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,4,1000,157128,14223,142905,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,0,1000,249000,19932,229068,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,1,1000,249000,20010,228990,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,2,1000,249000,20003,228997,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,3,1000,249000,19954,229046,999,953,1000
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,4,1000,249000,20075,228925,999,953,1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,0,1000,861,343,518,97,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,1,1000,860,343,517,97,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,2,1000,860,343,517,97,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,3,1000,862,344,518,97,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,4,1000,861,343,518,97,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,0,1000,27336,16060,11276,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,1,1000,27328,16054,11274,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,2,1000,27332,16056,11276,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,3,1000,27331,16057,11274,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,4,1000,27321,16059,11262,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,0,1000,157555,15970,141585,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,1,1000,157188,15695,141493,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,2,1000,156874,15983,140891,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,3,1000,157213,15942,141271,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,4,1000,157128,16005,141123,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,0,1000,249000,32016,216984,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,1,1000,249000,31895,217105,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,2,1000,249000,31908,217092,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,3,1000,249000,31990,217010,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,4,1000,249000,31922,217078,98,"99,98",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,0,1000,1158,228,930,372,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,1,1000,1158,228,930,372,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,2,1000,1146,227,919,370,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,3,1000,1149,227,922,370,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,4,1000,1150,227,923,370,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,0,1000,31576,14738,16838,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,1,1000,31581,14741,16840,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,2,1000,31593,14745,16848,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,3,1000,31598,14746,16852,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,4,1000,31601,14751,16850,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,0,1000,157555,11371,146184,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,1,1000,157188,11350,145838,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,2,1000,156874,11281,145593,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,3,1000,157213,11278,145935,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,4,1000,157128,11333,145795,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,0,1000,249000,21063,227937,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,1,1000,249000,20925,228075,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,2,1000,249000,20872,228128,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,3,1000,249000,21028,227972,498,"304,195",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,4,1000,249000,21123,227877,498,"304,195",1000
