task,n,k,threshold_test,stopping,nominal_alpha,effect,splits,replicates,n_shards,rate,ci_low,ci_high,study
regression,500,16,maxt,adaptive,0.2,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,16,maxt,adaptive,0.35,0.0,235,1000,2,0.235,0.2090323580446215,0.26253766543135415,stageb_only_pooled
regression,500,16,maxt,adaptive,0.35,0.2,254,400,2,0.635,0.5857092334541838,0.6822767930661617,stageb_only_pooled
regression,500,16,maxt,adaptive,0.35,0.4,397,400,2,0.9925,0.978239331485583,0.9984506410500943,stageb_only_pooled
regression,500,16,maxt,adaptive,0.35,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,16,maxt,adaptive,0.5,0.0,301,1000,2,0.301,0.272691243879332,0.33048560805544913,stageb_only_pooled
regression,500,16,maxt,adaptive,0.5,0.2,285,400,2,0.7125,0.6654351555247282,0.7563880864633771,stageb_only_pooled
regression,500,16,maxt,adaptive,0.5,0.4,398,400,2,0.995,0.9820558553944145,0.9993939021906778,stageb_only_pooled
regression,500,16,maxt,adaptive,0.5,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.02,0.0,21,1500,3,0.014,0.008686549836516655,0.02132123402357071,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.02,0.2,111,600,3,0.185,0.15471048970528364,0.21842739133879838,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.02,0.4,515,600,3,0.8583333333333333,0.8278350930411581,0.8852486109718859,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.02,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.05,0.0,48,1500,3,0.032,0.023686581037512654,0.04220521154185407,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.05,0.2,170,600,3,0.2833333333333333,0.2475856748397604,0.32122939032686965,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.05,0.4,554,600,3,0.9233333333333333,0.8990596138307226,0.9433263517010204,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.05,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.1,0.0,99,1500,3,0.066,0.05396189365961604,0.07976929759143356,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.1,0.2,230,600,3,0.38333333333333336,0.34425390364668235,0.4235671444699169,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.1,0.4,576,600,3,0.96,0.9410657198122274,0.9742060069863576,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.1,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.2,0.0,201,1500,3,0.134,0.11715698296790233,0.15228988241756117,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.2,0.2,308,600,3,0.5133333333333333,0.4725252654525831,0.554009568661072,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.2,0.4,587,600,3,0.9783333333333334,0.9632343115655067,0.9884141744311549,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.2,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.35,0.0,223,1000,2,0.223,0.1975466937231171,0.25009515891503503,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.35,0.2,256,400,2,0.64,0.590811095091498,0.6871001357539597,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.35,0.4,396,400,2,0.99,0.9745951990926638,0.9972688040287571,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.35,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.5,0.0,302,1000,2,0.302,0.2736615359459944,0.3315093775414458,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.5,0.2,292,400,2,0.73,0.6836440009316515,0.7729153041183727,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.5,0.4,398,400,2,0.995,0.9820558553944145,0.9993939021906778,stageb_only_pooled
regression,500,16,maxt,exhaustive,0.5,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.02,0.0,8,1500,3,0.005333333333333333,0.00230528246677165,0.010481612626419612,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.02,0.2,81,600,3,0.135,0.1086752856738144,0.1649770682106242,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.02,0.4,506,600,3,0.8433333333333334,0.8117363199791112,0.8715024868702768,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.02,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.05,0.0,23,1500,3,0.015333333333333332,0.009744195585338136,0.022919152169612367,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.05,0.2,119,600,3,0.19833333333333333,0.16714422398684453,0.23252488950119948,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.05,0.4,543,600,3,0.905,0.8786693790706532,0.9272530899854504,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.05,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.1,0.0,38,1500,3,0.025333333333333333,0.017988323208082947,0.03460739720024799,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.1,0.2,158,600,3,0.2633333333333333,0.22849616073450643,0.3005187835394663,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.1,0.4,560,600,3,0.9333333333333333,0.9103224678290975,0.9519487629661394,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.1,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.2,0.0,72,1500,3,0.048,0.03774357001046964,0.060068956978351254,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.2,0.2,210,600,3,0.35,0.3118211718888055,0.3896638049579385,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.2,0.4,579,600,3,0.965,0.946994756780849,0.9782063780344927,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.2,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.35,0.0,72,1000,2,0.072,0.056758687554561725,0.08981574917535083,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.35,0.2,173,400,2,0.4325,0.38335666378820826,0.4826493897021147,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.35,0.4,389,400,2,0.9725,0.9513284510919109,0.9861938697657968,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.35,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.5,0.0,91,1000,2,0.091,0.07389912994247977,0.11055149410186921,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.5,0.2,183,400,2,0.4575,0.4079007736646155,0.5077325550309512,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.5,0.4,391,400,2,0.9775,0.9577189699633272,0.9896611490413162,stageb_only_pooled
regression,500,64,bonferroni,adaptive,0.5,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.02,0.0,10,1500,3,0.006666666666666667,0.00320141842259819,0.012225959357031082,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.02,0.2,81,600,3,0.135,0.1086752856738144,0.1649770682106242,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.02,0.4,508,600,3,0.8466666666666667,0.815305431362537,0.874565685665855,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.02,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.05,0.0,24,1500,3,0.016,0.01027770409776163,0.023713695096128657,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.05,0.2,121,600,3,0.20166666666666666,0.17026158370363145,0.2360404212054312,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.05,0.4,545,600,3,0.9083333333333333,0.8823550556775772,0.9301976750721462,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.05,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.1,0.0,39,1500,3,0.026,0.01855239568494881,0.03537274562808389,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.1,0.2,160,600,3,0.26666666666666666,0.2316714328607357,0.3039768295023201,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.1,0.4,559,600,3,0.9316666666666666,0.9084372745970718,0.9505199965376978,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.1,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.2,0.0,72,1500,3,0.048,0.03774357001046964,0.060068956978351254,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.2,0.2,210,600,3,0.35,0.3118211718888055,0.3896638049579385,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.2,0.4,579,600,3,0.965,0.946994756780849,0.9782063780344927,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.2,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.35,0.0,74,1000,2,0.074,0.05854944426065261,0.0920117360142491,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.35,0.2,174,400,2,0.435,0.3858054774536557,0.4851632939403838,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.35,0.4,390,400,2,0.975,0.95450572070122,0.9879478798868141,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.35,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.5,0.0,92,1000,2,0.092,0.07480844517785545,0.11163577251831969,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.5,0.2,184,400,2,0.46,0.4103619879788816,0.510234078224028,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.5,0.4,391,400,2,0.9775,0.9577189699633272,0.9896611490413162,stageb_only_pooled
regression,500,64,bonferroni,exhaustive,0.5,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,64,maxt,adaptive,0.02,0.0,24,1500,3,0.016,0.01027770409776163,0.023713695096128657,stageb_only_pooled
regression,500,64,maxt,adaptive,0.02,0.2,97,600,3,0.16166666666666665,0.13310094585467155,0.19360881912666686,stageb_only_pooled
regression,500,64,maxt,adaptive,0.02,0.4,525,600,3,0.875,0.8458462973488563,0.9003966281886743,stageb_only_pooled
regression,500,64,maxt,adaptive,0.02,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,maxt,adaptive,0.05,0.0,44,1500,3,0.029333333333333333,0.02139280444940406,0.039180108670076284,stageb_only_pooled
regression,500,64,maxt,adaptive,0.05,0.2,156,600,3,0.26,0.22532348447466152,0.2970581570174931,stageb_only_pooled
regression,500,64,maxt,adaptive,0.05,0.4,562,600,3,0.9366666666666666,0.914103398143291,0.9547954000559885,stageb_only_pooled
regression,500,64,maxt,adaptive,0.05,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,maxt,adaptive,0.1,0.0,94,1500,3,0.06266666666666666,0.05093457162463002,0.0761446488919094,stageb_only_pooled
regression,500,64,maxt,adaptive,0.1,0.2,222,600,3,0.37,0.3312570846039572,0.4100294693308388,stageb_only_pooled
regression,500,64,maxt,adaptive,0.1,0.4,577,600,3,0.9616666666666667,0.9430344466125399,0.9755475363874965,stageb_only_pooled
regression,500,64,maxt,adaptive,0.1,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,maxt,adaptive,0.2,0.0,202,1500,3,0.13466666666666666,0.11778619655666137,0.15299129283319235,stageb_only_pooled
regression,500,64,maxt,adaptive,0.2,0.2,307,600,3,0.5116666666666667,0.47086351734007204,0.5523544627614081,stageb_only_pooled
regression,500,64,maxt,adaptive,0.2,0.4,587,600,3,0.9783333333333334,0.9632343115655067,0.9884141744311549,stageb_only_pooled
regression,500,64,maxt,adaptive,0.2,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,maxt,adaptive,0.35,0.0,224,1000,2,0.224,0.1985026757937927,0.2511331858385404,stageb_only_pooled
regression,500,64,maxt,adaptive,0.35,0.2,264,400,2,0.66,0.6112739562844376,0.706337836679156,stageb_only_pooled
regression,500,64,maxt,adaptive,0.35,0.4,397,400,2,0.9925,0.978239331485583,0.9984506410500943,stageb_only_pooled
regression,500,64,maxt,adaptive,0.35,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,64,maxt,adaptive,0.5,0.0,311,1000,2,0.311,0.28240130538824093,0.34071618137621124,stageb_only_pooled
regression,500,64,maxt,adaptive,0.5,0.2,293,400,2,0.7325,0.6862520676736651,0.7752694763999539,stageb_only_pooled
regression,500,64,maxt,adaptive,0.5,0.4,399,400,2,0.9975,0.9861502300379867,0.9999367074830952,stageb_only_pooled
regression,500,64,maxt,adaptive,0.5,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.02,0.0,23,1500,3,0.015333333333333332,0.009744195585338136,0.022919152169612367,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.02,0.2,111,600,3,0.185,0.15471048970528364,0.21842739133879838,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.02,0.4,539,600,3,0.8983333333333333,0.8713235373546029,0.9213378399847968,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.02,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.05,0.0,50,1500,3,0.03333333333333333,0.024839813933980732,0.04371159884020647,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.05,0.2,180,600,3,0.3,0.2635605475631344,0.33842163411774195,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.05,0.4,569,600,3,0.9483333333333334,0.9274620440068889,0.9646286192318468,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.05,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.1,0.0,88,1500,3,0.058666666666666666,0.04731491366838641,0.07178212908672174,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.1,0.2,245,600,3,0.4083333333333333,0.3687056451238748,0.4488677711200066,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.1,0.4,580,600,3,0.9666666666666667,0.9489873475634752,0.9795225760997937,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.1,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.2,0.0,200,1500,3,0.13333333333333333,0.11652791160699422,0.15158833064460692,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.2,0.2,315,600,3,0.525,0.48416991643380103,0.5655828917241268,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.2,0.4,588,600,3,0.98,0.9653248403139203,0.9896240465167927,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.2,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.35,0.0,235,1000,2,0.235,0.2090323580446215,0.26253766543135415,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.35,0.2,262,400,2,0.655,0.6061498222178268,0.701536871101427,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.35,0.4,397,400,2,0.9925,0.978239331485583,0.9984506410500943,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.35,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.5,0.0,315,1000,2,0.315,0.2862897211323971,0.34480403108320407,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.5,0.2,292,400,2,0.73,0.6836440009316515,0.7729153041183727,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.5,0.4,398,400,2,0.995,0.9820558553944145,0.9993939021906778,stageb_only_pooled
regression,500,64,maxt,exhaustive,0.5,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.02,0.0,3,1500,3,0.002,0.0004126381429006493,0.005833621858616864,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.02,0.2,47,600,3,0.07833333333333334,0.05812162409921535,0.10280693612376407,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.02,0.4,458,600,3,0.7633333333333333,0.7272413003570726,0.7968097010552704,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.02,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.05,0.0,8,1500,3,0.005333333333333333,0.00230528246677165,0.010481612626419612,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.05,0.2,81,600,3,0.135,0.1086752856738144,0.1649770682106242,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.05,0.4,501,600,3,0.835,0.8028332753222108,0.863824511589206,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.05,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.1,0.0,18,1500,3,0.012,0.007127040201040334,0.01889909294235668,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.1,0.2,107,600,3,0.17833333333333334,0.14851607516728646,0.21135641118180315,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.1,0.4,535,600,3,0.8916666666666667,0.8640092997777292,0.9153903241749822,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.1,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.2,0.0,33,1500,3,0.022,0.015191023102596256,0.03075843524256172,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.2,0.2,141,600,3,0.235,0.20161461323591578,0.271017803280984,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.2,0.4,559,600,3,0.9316666666666666,0.9084372745970718,0.9505199965376978,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.2,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.35,0.0,29,1000,2,0.029,0.01950593732438462,0.041384719116401916,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.35,0.2,120,400,2,0.3,0.2554667280953098,0.34752187907364973,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.35,0.4,380,400,2,0.95,0.9238330272448575,0.9691947588567341,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.35,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.5,0.0,46,1000,2,0.046,0.03387149854767792,0.06088355271374265,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.5,0.2,139,400,2,0.3475,0.3008657444106459,0.39641012273539245,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.5,0.4,385,400,2,0.9625,0.9389030233760993,0.9788623252156511,stageb_only_pooled
regression,500,256,bonferroni,adaptive,0.5,0.8,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
regression,500,256,bonferroni,exhaustive,0.02,0.0,3,1500,3,0.002,0.0004126381429006493,0.005833621858616864,stageb_only_pooled
regression,500,256,bonferroni,exhaustive,0.02,0.2,48,600,3,0.08,0.05957246901486141,0.1046706946656102,stageb_only_pooled
regression,500,256,bonferroni,exhaustive,0.02,0.4,461,600,3,0.7683333333333333,0.7324661621169437,0.8015345698981877,stageb_only_pooled
regression,500,256,bonferroni,exhaustive,0.02,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
regression,500,256,bonferroni,exhaustive,0.05,0.0,9,1500,3,0.006,0.002747143306143117,0.011359186862201482,stageb_only_pooled
regression,500,256,bonferroni,exhaustive,0.05,0.2,81,600,3,0.135,0.1086752856738144,0.1649770682106242,stageb_only_pooled
regression,500,256,bonferroni,exhaustive,0.05,0.4,504,600,3,0.84,0.8081717760442246,0.868434663305502,stageb_only_pooled
regression,500,256,bonferroni,exhaustive,0.05,0.8,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
