study,task,n,k,threshold_test,stopping,nominal_alpha,effect,step_quantile,replicates,split_rate,ci_low,ci_high,seconds_per_fit
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.35,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0009907047300004
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0009942954449996
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.5,0.0,0.5,500,0.506,0.4621762232937416,0.5498237767062585,0.000808958758
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.5,0.2,0.5,200,0.86,0.8119100509461696,0.9080899490538304,0.000932793165
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.5,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0009800957299995
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0009821664450004
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.02,0.0,0.5,500,0.248,0.2101465184269663,0.2858534815730337,0.0035019307099998
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.02,0.2,0.5,200,0.725,0.663116278392456,0.7868837216075439,0.0028802108100001
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.02,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0018611829550002
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0018735343600002
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.05,0.0,0.5,500,0.334,0.2926589581553633,0.3753410418446367,0.0049014061179998
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.05,0.2,0.5,200,0.78,0.722588391417763,0.8374116085822371,0.0035123115149997
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.05,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0018633913249999
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.0018603639849999
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.1,0.0,0.5,500,0.434,0.3905565657342792,0.4774434342657208,0.0018708890080001
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.1,0.2,0.5,200,0.8,0.7445628283549747,0.8554371716450254,0.0020191578100002
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.1,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0014764542749998
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0014739277500001
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.2,0.0,0.5,500,0.504,0.4601744701252797,0.5478255298747203,0.001051393206
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.2,0.2,0.5,200,0.855,0.8062013135422683,0.9037986864577316,0.0013148225750001
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.2,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0013605266350003
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.0013654620800002
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.35,0.0,0.5,500,0.51,0.4661818339041899,0.5538181660958101,0.0009993980879999
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.35,0.2,0.5,200,0.865,0.8176395291408541,0.9123604708591458,0.00124368812
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.35,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0013369571650002
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0013410461300003
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.5,0.0,0.5,500,0.512,0.4681856916156377,0.5558143083843623,0.0009803543980001
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.5,0.2,0.5,200,0.865,0.8176395291408541,0.9123604708591458,0.001230951805
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.5,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0013279340550002
stageb_only,regression,500,64,bonferroni_unadjusted,adaptive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0013314920999999
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.02,0.0,0.5,500,0.248,0.2101465184269663,0.2858534815730337,0.0038282853579999
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.02,0.2,0.5,200,0.725,0.663116278392456,0.7868837216075439,0.0030225091400001
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.02,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0018103693849997
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0018228821499997
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.05,0.0,0.5,500,0.334,0.2926589581553633,0.3753410418446367,0.0070424910899998
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.05,0.2,0.5,200,0.78,0.722588391417763,0.8374116085822371,0.0045459844650002
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.05,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0018707020750002
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.0018675651749998
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.1,0.0,0.5,500,0.434,0.3905565657342792,0.4774434342657208,0.001901305674
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.1,0.2,0.5,200,0.8,0.7445628283549747,0.8554371716450254,0.0020450607999998
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.1,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0014861189449999
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0014805680349996
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.2,0.0,0.5,500,0.504,0.4601744701252797,0.5478255298747203,0.0010618736799999
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.2,0.2,0.5,200,0.855,0.8062013135422683,0.9037986864577316,0.0013289392199999
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.2,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0013719559650002
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.0013749530450002
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.35,0.0,0.5,500,0.51,0.4661818339041899,0.5538181660958101,0.0010110508159998
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.35,0.2,0.5,200,0.865,0.8176395291408541,0.9123604708591458,0.0012548664899998
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.35,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0013490931500001
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0013518218299998
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.5,0.0,0.5,500,0.512,0.4681856916156377,0.5558143083843623,0.0009922724759999
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.5,0.2,0.5,200,0.865,0.8176395291408541,0.9123604708591458,0.0012482751449999
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.5,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0013391145650001
stageb_only,regression,500,64,bonferroni_unadjusted,exhaustive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0013420099450002
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.02,0.0,0.5,500,0.292,0.252145338601363,0.3318546613986369,0.0095463952720001
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.02,0.2,0.5,200,0.76,0.7008092980274774,0.8191907019725226,0.00726290661
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.02,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0038528323799999
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0038693065999996
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.05,0.0,0.5,500,0.384,0.3413688510499658,0.4266311489500342,0.0125569172340001
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.05,0.2,0.5,200,0.81,0.7556298684938136,0.8643701315061865,0.00755501987
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.05,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0032237893249998
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.0032103212800001
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.1,0.0,0.5,500,0.462,0.4182998231216394,0.5057001768783606,0.0038804598440001
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.1,0.2,0.5,200,0.82,0.766754335387752,0.873245664612248,0.0044053579049995
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.1,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0028529476649998
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.002821399915
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.2,0.0,0.5,500,0.506,0.4621762232937416,0.5498237767062585,0.001839579316
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.2,0.2,0.5,200,0.86,0.8119100509461696,0.9080899490538304,0.0025741699499997
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.2,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.002716005725
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.0027232118350002
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.35,0.0,0.5,500,0.512,0.4681856916156377,0.5558143083843623,0.0017126753060001
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.35,0.2,0.5,200,0.865,0.8176395291408541,0.9123604708591458,0.0024211353549998
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.35,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0026844578200001
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0026936748349999
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.5,0.0,0.5,500,0.512,0.4681856916156377,0.5558143083843623,0.0016901686979999
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.5,0.2,0.5,200,0.865,0.8176395291408541,0.9123604708591458,0.0024074551000001
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.5,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.00266963175
stageb_only,regression,500,256,bonferroni_unadjusted,adaptive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0026837623950001
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.02,0.0,0.5,500,0.292,0.252145338601363,0.3318546613986369,0.0106122034099998
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.02,0.2,0.5,200,0.76,0.7008092980274774,0.8191907019725226,0.0073516154200001
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.02,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0037960756500001
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.003819971245
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.05,0.0,0.5,500,0.384,0.3413688510499658,0.4266311489500342,0.0188058454319998
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.05,0.2,0.5,200,0.81,0.7556298684938136,0.8643701315061865,0.0102850609500001
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.05,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0032377965450001
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.0032190147549999
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.1,0.0,0.5,500,0.462,0.4182998231216394,0.5057001768783606,0.0039369759439998
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.1,0.2,0.5,200,0.82,0.766754335387752,0.873245664612248,0.0044547644049998
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.1,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0028658695850003
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.00283586038
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.2,0.0,0.5,500,0.506,0.4621762232937416,0.5498237767062585,0.0018579268819999
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.2,0.2,0.5,200,0.86,0.8119100509461696,0.9080899490538304,0.0025938823199999
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.2,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0027169879050001
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.00272925321
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.35,0.0,0.5,500,0.512,0.4681856916156377,0.5558143083843623,0.001720812038
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.35,0.2,0.5,200,0.865,0.8176395291408541,0.9123604708591458,0.0024327039749999
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.35,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0026971354399995
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0027094227349999
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.5,0.0,0.5,500,0.512,0.4681856916156377,0.5558143083843623,0.0017009942880001
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.5,0.2,0.5,200,0.865,0.8176395291408541,0.9123604708591458,0.0024267139099998
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.5,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0027003034699998
stageb_only,regression,500,256,bonferroni_unadjusted,exhaustive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0027075966400002
